Radius1               | Radius2               | SB                        |   SBError         | BGRD                         |      BGRDError    | BinNo
              245.016 |               250.428 |          1.2453687982e-08 | 7.34573940709e-11 |            2.64757418023e-09 | 3.38696425297e-11 |        207 
              250.428 |               255.348 |         1.20392151978e-08 | 7.44575196832e-11 |            2.64484817543e-09 | 3.48987471191e-11 |        208 
              255.348 |               261.744 |         1.16436931785e-08 | 6.33273946848e-11 |            2.64505150239e-09 | 3.01830639238e-11 |        209 
              261.744 |               267.156 |          1.1137080181e-08 | 6.66309621103e-11 |            2.63792377659e-09 |  3.2428103418e-11 |        210 
              267.156 |               272.568 |         1.06715347741e-08 | 6.50782869235e-11 |            2.64376054006e-09 | 3.23917002956e-11 |        211 
              272.568 |                277.98 |         1.05108341241e-08 |  6.5485011085e-11 |            2.64390024262e-09 | 3.28432285665e-11 |        212 
               277.98 |               283.392 |         1.01835645634e-08 | 6.28185280563e-11 |              2.626140539e-09 | 3.19004514149e-11 |        213 
              283.392 |               288.804 |         9.67454342618e-09 | 6.17617910137e-11 |            2.66418318108e-09 | 3.24105714917e-11 |        214 
              288.804 |               294.216 |          9.3236851105e-09 | 6.00146603985e-11 |            2.68142742704e-09 | 3.21844862656e-11 |        215 
              294.216 |               299.628 |         9.02767420909e-09 | 5.77792545659e-11 |            2.68096225779e-09 | 3.14868591942e-11 |        216 
              299.628 |                305.04 |         8.72214124036e-09 | 5.70525884414e-11 |             2.6690471928e-09 | 3.15603580472e-11 |        217 
               305.04 |               310.452 |         8.65814724026e-09 | 5.65294145168e-11 |            2.67270189858e-09 | 3.14077804038e-11 |        218 
              310.452 |               316.356 |         8.28073534821e-09 | 5.26461083907e-11 |            2.65311091356e-09 | 2.97995384203e-11 |        219 
              316.356 |                322.26 |         8.04777753947e-09 | 5.14745954939e-11 |            2.65607929677e-09 | 2.95716449113e-11 |        220 
               322.26 |               328.164 |         7.72917861592e-09 | 4.92414393439e-11 |            2.67940060286e-09 | 2.89923156349e-11 |        221 
              328.164 |               334.068 |         7.38500125725e-09 | 4.79314755131e-11 |            2.67856296008e-09 | 2.88666543235e-11 |        222 
              334.068 |               339.972 |         7.18801850091e-09 | 4.67508830272e-11 |            2.69570517683e-09 | 2.86300056299e-11 |        223 
              339.972 |               345.876 |          6.9964749545e-09 | 4.60566634985e-11 |            2.69539223908e-09 | 2.85866863807e-11 |        224 
              345.876 |                351.78 |         6.75154476049e-09 | 4.52178649625e-11 |            2.70259656511e-09 |  2.8608763657e-11 |        225 
               351.78 |               358.176 |           6.592500198e-09 | 4.28604175567e-11 |            2.70863676285e-09 | 2.74730400542e-11 |        226 
              358.176 |                364.08 |         6.35562806319e-09 |  4.3694429468e-11 |            2.72743429499e-09 | 2.86235832041e-11 |        227 
               364.08 |               369.984 |         6.10427670707e-09 | 4.23470108967e-11 |              2.726820078e-09 | 2.83030926351e-11 |        228 
              369.984 |               375.888 |         5.95625128001e-09 | 4.14464287381e-11 |            2.73451369295e-09 | 2.80828163104e-11 |        229 
              375.888 |               381.792 |         5.75885375971e-09 | 4.07267832074e-11 |            2.75015088417e-09 | 2.81442926616e-11 |        230 
              381.792 |               387.696 |         5.43479168851e-09 | 3.94479524372e-11 |            2.74792840246e-09 | 2.80501833505e-11 |        231 
              387.696 |                 393.6 |         5.28792214755e-09 | 3.83696642123e-11 |            2.75824153583e-09 | 2.77116012693e-11 |        232 
                393.6 |               399.996 |         5.07349038458e-09 | 3.55977523997e-11 |            2.77624590559e-09 | 2.63328655825e-11 |        233 
              399.996 |               406.392 |         5.03476518857e-09 | 3.53994058789e-11 |            2.78595441902e-09 | 2.63325770524e-11 |        234 
              406.392 |               412.296 |         4.81886647935e-09 | 3.58683715107e-11 |            2.79406237893e-09 | 2.73122353703e-11 |        235 
              412.296 |               418.692 |         4.62703621667e-09 | 3.37103650465e-11 |            2.82218339572e-09 | 2.63271973391e-11 |        236 
              418.692 |               425.088 |         4.46456680878e-09 | 3.33979810292e-11 |             2.8452356557e-09 | 2.66618118828e-11 |        237 
              425.088 |               431.484 |          4.3897186242e-09 | 3.32913826427e-11 |            2.84711784193e-09 | 2.68111966192e-11 |        238 
              431.484 |                437.88 |         4.14746901376e-09 | 3.21269381544e-11 |             2.8529720048e-09 | 2.66456619249e-11 |        239 
               437.88 |               444.276 |         4.09795021546e-09 | 3.21191658822e-11 |            2.87137433539e-09 | 2.68859763957e-11 |        240 
              444.276 |               451.164 |         4.02768151389e-09 | 3.05623790063e-11 |             2.8693154739e-09 | 2.57957844298e-11 |        241 
              451.164 |               458.052 |         3.87852430527e-09 | 3.02369542875e-11 |            2.89085393594e-09 |   2.610464852e-11 |        242 
              458.052 |               464.448 |         3.77395433188e-09 | 3.11270809345e-11 |            2.90955275176e-09 | 2.73308534198e-11 |        243 
              464.448 |               471.336 |         3.50804811816e-09 | 2.89337297596e-11 |             2.9373819434e-09 | 2.64759693394e-11 |        244 
              471.336 |               478.224 |         3.38644349242e-09 | 2.85663586868e-11 |             2.9291809173e-09 | 2.65678294929e-11 |        245 
              478.224 |               485.604 |            3.28559465e-09 | 2.73952269038e-11 |             2.9221978262e-09 | 2.58358471222e-11 |        246 
              485.604 |               492.984 |         3.07508999063e-09 | 2.72598581341e-11 |             2.9251144614e-09 | 2.65868019324e-11 |        247 
              492.984 |               500.856 |         3.10173869976e-09 | 2.70889446791e-11 |            2.92869805917e-09 | 2.63224787206e-11 |        248 
              500.856 |                509.22 |         2.92249055761e-09 | 2.58687219258e-11 |            2.93915823782e-09 | 2.59423852604e-11 |        249 
               509.22 |               517.584 |         2.85242085902e-09 | 2.61195086626e-11 |             2.9459067973e-09 | 2.65440816395e-11 |        250 
              517.584 |               526.932 |         2.72698446774e-09 | 2.48143227111e-11 |            2.96653896431e-09 | 2.58813025013e-11 |        251 
              526.932 |               535.788 |         2.64453102364e-09 | 2.57741693758e-11 |            2.97055711669e-09 | 2.73167669739e-11 |        252 
              535.788 |               544.644 |         2.53265556756e-09 | 2.58253693268e-11 |            2.97562966571e-09 | 2.79929018389e-11 |        253 
              544.644 |               553.992 |         2.48013137113e-09 | 2.53992059041e-11 |            2.95419443912e-09 | 2.77205810046e-11 |        254 
              553.992 |               564.816 |          2.4220196303e-09 |  2.3965834094e-11 |            2.94520488025e-09 | 2.64278287995e-11 |        255 
              564.816 |               576.624 |         2.21894616828e-09 | 2.29684331936e-11 |            2.95087030245e-09 | 2.64870172961e-11 |        256 
              576.624 |               588.432 |         2.15979223263e-09 | 2.36544665195e-11 |            2.93064025208e-09 | 2.75542398869e-11 |        257 
              588.432 |               600.732 |         2.00582366051e-09 | 2.32564088098e-11 |            2.91816552443e-09 | 2.80511871103e-11 |        258 
              600.732 |               613.524 |         1.99039934352e-09 | 2.38956568216e-11 |            2.91780098668e-09 | 2.89318836263e-11 |        259 
              613.524 |               627.792 |         2.02833865736e-09 | 2.46549653325e-11 |            2.93089106603e-09 | 2.96369836449e-11 |        260 
              627.792 |               643.536 |         1.97423745924e-09 | 2.51260705392e-11 |            2.91741756491e-09 | 3.05438784804e-11 |        261 
              643.536 |                661.74 |          1.7474164565e-09 | 2.37245458331e-11 |            2.98851382974e-09 | 3.10261094942e-11 |        262 
               661.74 |               684.864 |          1.6157432856e-09 | 2.22702198124e-11 |            3.04538846746e-09 | 3.05745212063e-11 |        263 
              684.864 |                 713.4 |          1.5100232025e-09 | 2.20211515892e-11 |             3.1433167007e-09 | 3.17718346718e-11 |        264 
                713.4 |               746.856 |          1.4324809403e-09 | 2.22375947112e-11 |            3.29348157329e-09 | 3.37187151074e-11 |        265 
              746.856 |               794.088 |         1.21122624714e-09 | 1.73994059688e-11 |            3.35101140749e-09 | 2.89407467806e-11 |        266 
              794.088 |               849.192 |         1.06164785141e-09 | 1.41716587844e-11 |            3.47057657385e-09 | 2.56230767781e-11 |        267 
              849.192 |               913.152 |         9.79007400562e-10 | 1.16261571535e-11 |            3.50826672329e-09 |  2.2008452354e-11 |        268 
              913.152 |              1001.712 |         7.11927385911e-10 | 8.30991948412e-12 |            3.50549701122e-09 |  1.8439696248e-11 |        269 
             1001.712 |              1142.424 |         5.80267441788e-10 | 6.27422777669e-12 |             3.5930445121e-09 | 1.56126803858e-11 |        270 
             1142.424 |              2399.976 |          4.8217728889e-10 | 7.66380713653e-12 |            3.64741850381e-09 | 2.10782234653e-11 |        271 
                  0.0 |                 5.412 |         9.98123761416e-06 | 7.33475568789e-08 |            1.17797122048e-08 | 2.51976936483e-09 |        272 
                5.412 |                 8.364 |         1.74882064536e-06 | 1.09344569803e-08 |            2.68419776318e-09 | 4.28382621907e-10 |        273 
                8.364 |                10.824 |          1.6314208692e-06 | 9.61866295465e-09 |            2.74861301321e-09 | 3.94810313448e-10 |        274 
               10.824 |                12.792 |         1.57862754797e-06 | 9.53354638997e-09 |            2.65287590203e-09 | 3.90816701186e-10 |        275 
               12.792 |                 14.76 |         1.49569030777e-06 | 8.64335502077e-09 |            2.66677448507e-09 | 3.64967891804e-10 |        276 
                14.76 |                16.728 |         1.42947437196e-06 | 7.79134962004e-09 |            2.88659455801e-09 | 3.50120396771e-10 |        277 
               16.728 |                18.696 |         1.33109637021e-06 | 7.12386567561e-09 |            2.66764130586e-09 | 3.18914824575e-10 |        278 
               18.696 |                20.664 |         1.30366709276e-06 | 6.78240662118e-09 |            2.72201354275e-09 | 3.09917155646e-10 |        279 
               20.664 |                 22.14 |         1.30379923565e-06 | 7.44024484851e-09 |            2.81589490891e-09 |  3.4577222884e-10 |        280 
                22.14 |                23.616 |          1.2368654554e-06 | 7.19290921926e-09 |            2.76326472346e-09 | 3.39980971116e-10 |        281 
               23.616 |                25.092 |         1.18651049559e-06 | 6.73518353033e-09 |            2.54366806862e-09 | 3.11848646365e-10 |        282 
               25.092 |                26.568 |         1.13823864313e-06 | 6.47921409854e-09 |            2.58716565177e-09 | 3.08899896384e-10 |        283 
               26.568 |                28.044 |         1.08253311671e-06 | 6.19796367188e-09 |            2.73475538776e-09 | 3.11521249888e-10 |        284 
               28.044 |                 29.52 |         1.01530749966e-06 | 5.88760982978e-09 |            2.75285215967e-09 | 3.06571425111e-10 |        285 
                29.52 |                30.996 |         9.47547513204e-07 | 5.47703616313e-09 |            2.74543386333e-09 | 2.94815688928e-10 |        286 
               30.996 |                32.964 |         8.39379089081e-07 | 4.43301224779e-09 |            2.65923220374e-09 | 2.49515760958e-10 |        287 
               32.964 |                34.932 |         6.89837143897e-07 | 3.89313516915e-09 |            2.62695472323e-09 | 2.40243962902e-10 |        288 
               34.932 |                  36.9 |         5.40340358816e-07 | 3.36026392287e-09 |            2.53709009986e-09 |  2.3025424688e-10 |        289 
                 36.9 |                38.868 |         4.28180870262e-07 | 2.93589382886e-09 |             2.6308387245e-09 | 2.30130320352e-10 |        290 
               38.868 |                40.836 |         3.71776115053e-07 | 2.66121406345e-09 |            2.69425981264e-09 | 2.26547260369e-10 |        291 
               40.836 |                43.296 |         3.32260695777e-07 |  2.1736241428e-09 |            2.59863000799e-09 | 1.92228239277e-10 |        292 
               43.296 |                45.756 |          3.0211509582e-07 | 2.00022890428e-09 |            2.68620767219e-09 | 1.88609382063e-10 |        293 
               45.756 |                48.216 |         2.72523192854e-07 | 1.84485028059e-09 |            2.62882871816e-09 |  1.8119263094e-10 |        294 
               48.216 |                50.676 |         2.49072328517e-07 | 1.70041731296e-09 |              2.628645046e-09 |  1.7468626543e-10 |        295 
               50.676 |                53.628 |         2.30014290517e-07 | 1.44607500676e-09 |            2.67797922011e-09 | 1.56033206673e-10 |        296 
               53.628 |                 56.58 |          1.9989882684e-07 | 1.30414206318e-09 |            2.80991057928e-09 | 1.54620122233e-10 |        297 
                56.58 |                59.532 |         1.78133071874e-07 | 1.19853983877e-09 |            2.70623808285e-09 | 1.47728129788e-10 |        298 
               59.532 |                61.992 |          1.6285497731e-07 | 1.22584839326e-09 |            2.70041841685e-09 | 1.57852613032e-10 |        299 
               61.992 |                64.452 |         1.52705019956e-07 | 1.16382776266e-09 |            2.62659545236e-09 | 1.52636589468e-10 |        300 
               64.452 |                 66.42 |         1.43418533693e-07 | 1.23842681152e-09 |            2.67059648284e-09 | 1.68994218529e-10 |        301 
                66.42 |                 68.88 |         1.36057322808e-07 | 1.06250745337e-09 |             2.6669151066e-09 | 1.48756392081e-10 |        302 
                68.88 |                72.816 |         1.28132728902e-07 |  7.9369885651e-10 |            2.67919849087e-09 | 1.14769941552e-10 |        303 
               72.816 |                76.752 |         1.14046463312e-07 | 7.27260563581e-10 |            2.70645154774e-09 | 1.12033852465e-10 |        304 
               76.752 |                80.688 |         1.04601561319e-07 |  6.7541132384e-10 |            2.65594093444e-09 | 1.07623834011e-10 |        305 
               80.688 |                84.624 |         9.53855923211e-08 | 6.27035530627e-10 |            2.74540031069e-09 | 1.06378436002e-10 |        306 
               84.624 |                 88.56 |         8.78083915768e-08 | 5.86436382815e-10 |            2.65652078683e-09 |  1.0200219369e-10 |        307 
                88.56 |                92.496 |         8.19263261882e-08 | 5.50735261871e-10 |            2.71383929256e-09 | 1.00235880132e-10 |        308 
               92.496 |                96.432 |         7.43603668255e-08 | 5.18765890187e-10 |            2.71573348472e-09 | 9.91389283678e-11 |        309 
               96.432 |                99.876 |         7.02817980563e-08 | 5.36483634589e-10 |            2.70201189931e-09 | 1.05191022921e-10 |        310 
               99.876 |               104.304 |         6.65214938768e-08 | 4.45812898264e-10 |            2.67762697105e-09 |  8.9443065707e-11 |        311 
              104.304 |                108.24 |         6.09026810447e-08 | 4.33967966646e-10 |            2.63132209524e-09 |  9.0204139617e-11 |        312 
               108.24 |               112.176 |         5.60984139081e-08 | 4.08912065294e-10 |            2.66188786088e-09 | 8.90737021843e-11 |        313 
              112.176 |               116.112 |         5.34721238314e-08 | 3.91517954196e-10 |            2.61117964131e-09 | 8.65179742139e-11 |        314 
              116.112 |               120.048 |         4.98693262312e-08 | 3.71442201579e-10 |            2.61615875161e-09 | 8.50759004333e-11 |        315 
              120.048 |               123.984 |         4.79150131187e-08 | 3.58418411175e-10 |            2.64738527687e-09 |  8.4248677345e-11 |        316 
              123.984 |                127.92 |         4.52772699718e-08 | 3.41660661311e-10 |            2.64039594112e-09 | 8.25067279292e-11 |        317 
               127.92 |               131.856 |         4.22833306853e-08 | 3.25250766816e-10 |             2.6155107921e-09 | 8.08931947292e-11 |        318 
              131.856 |               135.792 |         4.03458361672e-08 | 3.12302926927e-10 |            2.61184408291e-09 | 7.94603193603e-11 |        319 
              135.792 |               139.728 |         3.77148540667e-08 | 2.97739262562e-10 |            2.59617723259e-09 | 7.81172689987e-11 |        320 
              139.728 |               144.156 |         3.48830228367e-08 | 2.65606432697e-10 |             2.5997940215e-09 | 7.25105174484e-11 |        321 
              144.156 |               148.584 |         3.31740646344e-08 |  2.5653103039e-10 |            2.60437122268e-09 | 7.18773444155e-11 |        322 
              148.584 |               153.012 |         3.03377787359e-08 | 2.45225198604e-10 |             2.6142340019e-09 | 7.19855693598e-11 |        323 
              153.012 |                157.44 |         2.87348107968e-08 | 2.32163903689e-10 |            2.59252989429e-09 | 6.97352611703e-11 |        324 
               157.44 |               161.868 |         2.68301393343e-08 | 2.19908322506e-10 |            2.60548020597e-09 | 6.85289519186e-11 |        325 
              161.868 |               166.296 |         2.52004961125e-08 |  2.1396668317e-10 |             2.5713971544e-09 | 6.83480570452e-11 |        326 
              166.296 |               170.724 |         2.34540889751e-08 | 2.02069335132e-10 |            2.57113033973e-09 | 6.69041660866e-11 |        327 
              170.724 |               175.152 |         2.20830851231e-08 | 1.91606373578e-10 |            2.58334237192e-09 | 6.55346647689e-11 |        328 
              175.152 |                179.58 |         2.10305826488e-08 | 1.84429342709e-10 |            2.57974906025e-09 | 6.45941357731e-11 |        329 
               179.58 |               184.008 |         1.97014312211e-08 | 1.76653955867e-10 |            2.59621828855e-09 |  6.4127612592e-11 |        330 
              184.008 |               188.436 |         1.89455783028e-08 |  1.7318381871e-10 |            2.62091331841e-09 |   6.441391456e-11 |        331 
              188.436 |               192.864 |          1.7934563537e-08 | 1.67317692198e-10 |            2.60460239228e-09 | 6.37627676965e-11 |        332 
              192.864 |               197.784 |         1.70047355541e-08 | 1.50577913487e-10 |            2.64656096641e-09 | 5.94042187069e-11 |        333 
              197.784 |               202.704 |         1.63028990664e-08 | 1.46819158211e-10 |            2.60471218244e-09 | 5.86854154485e-11 |        334 
              202.704 |               207.624 |         1.53819139792e-08 | 1.41914326175e-10 |            2.65512457647e-09 | 5.89608176911e-11 |        335 
              207.624 |               212.544 |         1.47203755354e-08 | 1.35726432846e-10 |            2.64460465498e-09 | 5.75288060707e-11 |        336 
              212.544 |               217.956 |         1.38035512091e-08 | 1.23765295992e-10 |            2.64669232336e-09 | 5.41944965849e-11 |        337 
              217.956 |               223.368 |         1.26394061416e-08 | 1.17089598135e-10 |            2.63534945401e-09 | 5.34655573471e-11 |        338 
              223.368 |                228.78 |         1.23757476138e-08 | 1.18253951142e-10 |             2.6526098746e-09 | 5.47477940082e-11 |        339 
               228.78 |               234.192 |         1.17543979425e-08 | 1.15320223029e-10 |             2.6877365919e-09 | 5.51440484173e-11 |        340 
              234.192 |               239.604 |         1.09382757971e-08 | 1.08206298828e-10 |            2.66468383382e-09 | 5.34073415417e-11 |        341 
              239.604 |               245.016 |         1.03778394474e-08 | 1.02186986155e-10 |            2.66854705129e-09 | 5.18178703206e-11 |        342 
              245.016 |               250.428 |         9.83570853754e-09 | 9.84197898607e-11 |            2.67649705472e-09 | 5.13408433829e-11 |        343 
              250.428 |               255.348 |         9.21184749593e-09 |  1.0013964989e-10 |              2.693000417e-09 |   5.414407129e-11 |        344 
              255.348 |               261.744 |         9.11272037611e-09 | 8.69902088808e-11 |            2.65751473837e-09 | 4.69768811742e-11 |        345 
              261.744 |               267.156 |         8.31515503761e-09 | 8.78659588484e-11 |            2.66501000421e-09 | 4.97433354506e-11 |        346 
              267.156 |               272.568 |         8.03132585423e-09 | 8.73217618982e-11 |            2.67621700706e-09 | 5.04068461897e-11 |        347 
              272.568 |                277.98 |          7.5584668195e-09 |  8.5646337667e-11 |            2.68294513176e-09 | 5.10267409707e-11 |        348 
               277.98 |               283.392 |         7.16233489127e-09 | 8.30295846058e-11 |            2.64866161737e-09 | 5.04915606536e-11 |        349 
              283.392 |               288.804 |         6.96196468816e-09 | 8.04615086159e-11 |            2.67384220164e-09 | 4.98643477941e-11 |        350 
              288.804 |               294.216 |         6.46293974636e-09 | 7.63451474371e-11 |            2.67186690629e-09 | 4.90878244134e-11 |        351 
              294.216 |               299.628 |         6.35510927812e-09 | 7.39105619191e-11 |             2.6989231917e-09 | 4.81659637222e-11 |        352 
              299.628 |                305.04 |          6.0924020711e-09 | 7.31049995342e-11 |            2.70956441871e-09 | 4.87531348222e-11 |        353 
               305.04 |               310.452 |         5.83523615997e-09 | 7.06074597228e-11 |            2.70327234106e-09 | 4.80580632724e-11 |        354 
              310.452 |               316.356 |         5.55493823998e-09 | 6.45316001291e-11 |            2.68684783391e-09 | 4.48801552745e-11 |        355 
              316.356 |                322.26 |         5.37611176265e-09 | 6.28129834635e-11 |            2.70400992531e-09 | 4.45470977924e-11 |        356 
               322.26 |               328.164 |         5.14579105776e-09 | 6.08275351859e-11 |            2.69022109833e-09 | 4.39813061589e-11 |        357 
              328.164 |               334.068 |         4.76968855364e-09 | 5.84270543679e-11 |            2.70090749978e-09 |  4.3966697537e-11 |        358 
              334.068 |               339.972 |         4.75041996992e-09 | 5.76931919549e-11 |            2.70547047479e-09 | 4.35391529458e-11 |        359 
              339.972 |               345.876 |         4.47380381003e-09 | 5.60483376367e-11 |            2.72564950006e-09 | 4.37481065651e-11 |        360 
              345.876 |                351.78 |         4.39939499856e-09 | 5.48078563406e-11 |            2.71400224633e-09 | 4.30478466434e-11 |        361 
               351.78 |               358.176 |         4.08092929539e-09 |  5.0457013351e-11 |            2.72159156214e-09 | 4.12053389491e-11 |        362 
              358.176 |                364.08 |         4.01151102058e-09 | 5.26073620347e-11 |            2.71775842333e-09 | 4.33010017305e-11 |        363 
               364.08 |               369.984 |         3.84949260934e-09 | 5.19585991381e-11 |            2.71479003482e-09 | 4.36338785273e-11 |        364 
              369.984 |               375.888 |         3.78532388662e-09 | 5.08026936178e-11 |            2.76015894503e-09 | 4.33812703408e-11 |        365 
              375.888 |               381.792 |         3.70520771425e-09 | 4.98703233073e-11 |             2.7486754363e-09 | 4.29534077853e-11 |        366 
              381.792 |               387.696 |         3.36823592961e-09 | 4.71191959424e-11 |            2.76660020223e-09 | 4.27041244542e-11 |        367 
              387.696 |                 393.6 |         3.15294255834e-09 |  4.5558804745e-11 |            2.76260564275e-09 | 4.26455494521e-11 |        368 
                393.6 |               399.996 |         3.11399447397e-09 | 4.38617003487e-11 |            2.78792094738e-09 |  4.1501782758e-11 |        369 
              399.996 |               406.392 |         3.08776130979e-09 | 4.37763922322e-11 |               2.81757893e-09 | 4.18173143249e-11 |        370 
              406.392 |               412.296 |         3.01920215736e-09 | 4.45969925663e-11 |            2.82718294052e-09 |  4.3155527412e-11 |        371 
              412.296 |               418.692 |          2.9035436681e-09 | 4.17961293646e-11 |            2.83258482431e-09 | 4.12822493517e-11 |        372 
              418.692 |               425.088 |         2.85328785902e-09 | 4.14154326918e-11 |            2.87982723684e-09 | 4.16075940116e-11 |        373 
              425.088 |               431.484 |         2.59888241314e-09 |  3.9495172876e-11 |            2.87921231008e-09 | 4.15707198074e-11 |        374 
              431.484 |                437.88 |         2.57236689002e-09 | 3.92735629186e-11 |            2.89066544954e-09 | 4.16325255168e-11 |        375 
               437.88 |               444.276 |         2.46083796208e-09 | 3.83956924454e-11 |            2.89849688582e-09 | 4.16703742865e-11 |        376 
              444.276 |               451.164 |         2.37408021561e-09 | 3.65493254428e-11 |            2.91738468812e-09 | 4.05161818939e-11 |        377 
              451.164 |               458.052 |         2.32711296609e-09 | 3.65174043133e-11 |            2.95685747736e-09 | 4.11629399681e-11 |        378 
              458.052 |               464.448 |         2.09110578778e-09 | 3.65116916716e-11 |             2.9745599985e-09 | 4.35467046794e-11 |        379 
              464.448 |               471.336 |         2.05504060959e-09 | 3.60748778623e-11 |            2.99782636504e-09 |    4.35710392e-11 |        380 
              471.336 |               478.224 |         1.87309953982e-09 | 3.47057463333e-11 |            2.98575530804e-09 | 4.38175489491e-11 |        381 
              478.224 |               485.604 |         1.92820268342e-09 | 3.36748845035e-11 |            2.95371018925e-09 | 4.16786574465e-11 |        382 
              485.604 |               492.984 |         1.94917773515e-09 | 3.36896035574e-11 |            2.94789246117e-09 | 4.14310541601e-11 |        383 
              492.984 |               500.856 |         1.68523880825e-09 | 3.05808424153e-11 |            2.97005951467e-09 | 4.05976862814e-11 |        384 
              500.856 |                509.22 |         1.70628004383e-09 | 3.06536674311e-11 |            2.99724284038e-09 | 4.06273250886e-11 |        385 
               509.22 |               517.584 |         1.69043540758e-09 |  3.1012956702e-11 |            3.03882504769e-09 | 4.15811735532e-11 |        386 
              517.584 |               526.932 |         1.41144247511e-09 | 2.74322880233e-11 |            3.04421016553e-09 | 4.02872635406e-11 |        387 
              526.932 |               535.788 |         1.49370689133e-09 | 2.98611371243e-11 |            3.04918038553e-09 | 4.26643566004e-11 |        388 
              535.788 |               544.644 |         1.42856818964e-09 | 3.02683259027e-11 |            3.04913821556e-09 | 4.42207867792e-11 |        389 
              544.644 |               553.992 |         1.21441710796e-09 | 2.84970940154e-11 |            3.06127206566e-09 |  4.5244687435e-11 |        390 
              553.992 |               564.816 |         1.21388278055e-09 | 2.80708099472e-11 |            3.09246061647e-09 | 4.48041951273e-11 |        391 
              564.816 |               576.624 |         1.22455131659e-09 | 2.87639327808e-11 |            3.09958743889e-09 | 4.57627056819e-11 |        392 
              576.624 |               588.432 |          1.2081288586e-09 | 3.06189940189e-11 |             3.0948581078e-09 | 4.90066105394e-11 |        393 
              588.432 |               600.732 |         9.76760441877e-10 | 2.88940799119e-11 |            3.14560929502e-09 | 5.18522050225e-11 |        394 
              600.732 |               613.524 |         1.00579508259e-09 | 3.08609690736e-11 |            3.15588308545e-09 | 5.46657446582e-11 |        395 
              613.524 |               627.792 |         8.62332567142e-10 | 2.93137855446e-11 |            3.19434198812e-09 | 5.64189782315e-11 |        396 
              627.792 |               643.536 |         7.16107433824e-10 | 2.81728551649e-11 |            3.15320151151e-09 | 5.91177150899e-11 |        397 
              643.536 |                661.74 |         8.53981651969e-10 | 3.22145723445e-11 |            3.17813166028e-09 | 6.21461224164e-11 |        398 
               661.74 |               684.864 |         7.51190782658e-10 |  3.0211475185e-11 |             3.1758448797e-09 | 6.21192849805e-11 |        399 
              684.864 |                 713.4 |          8.6876881343e-10 | 3.23702350918e-11 |            3.25734045973e-09 | 6.26794712629e-11 |        400 
                713.4 |               746.856 |         1.03400186931e-09 | 3.43316724335e-11 |            3.36831025685e-09 | 6.19641274805e-11 |        401 
              746.856 |               794.088 |         7.58080427281e-10 | 2.26987531341e-11 |            3.40548963099e-09 | 4.81098656678e-11 |        402 
              794.088 |               849.192 |         7.93601536383e-10 | 1.87644164548e-11 |            3.49365706259e-09 | 3.93707723113e-11 |        403 
              849.192 |               913.152 |         5.33300779698e-10 | 1.28407605238e-11 |            3.51879513923e-09 | 3.29838716293e-11 |        404 
              913.152 |              1001.712 |         6.77261936645e-10 | 1.19667204512e-11 |            3.46321705604e-09 | 2.70605533289e-11 |        405 
             1001.712 |              1142.424 |         5.62885153636e-10 | 9.27072557192e-12 |            3.48169344969e-09 | 2.30568028621e-11 |        406 
             1142.424 |              2399.976 |         3.46272695143e-10 | 1.05545314263e-11 |            3.76931861477e-09 | 3.48226043234e-11 |        407 
