# Fit results (zeros indicate that no fitting was performed)
 Reg_no. kT1 kT1_loerr kT1_hierr Z1 Z1_loerr Z1_hierr norm1 norm1_loerr norm1_hierr nH_Gal nH_loerr nH_hierr red_chisq total_counts num_bins model
      0 79.7349 -79.7349 79.7349  7.8218 -2.8439  2.8439 3.3522e-05 -5.4166e-06 5.4166e-06  0.3100  0.0000  0.0000 33.7420  12891.5      297     '1T'
      1 79.7945 -79.7945 79.7945  8.5210 -5.8693  5.8693 7.5365e-05 -2.4080e-05 2.4080e-05  0.3100  0.0000  0.0000 59.0809  28350.8      366     '1T'
     28  4.4982 -0.0901  0.0901  0.7978 -0.0676  0.0676 1.6895e-04 -3.2086e-06 3.2086e-06  0.3100  0.0000  0.0000  0.9673  15558.8      269     '1T'
     29  4.4947 -0.0932  0.0932  0.7218 -0.0636  0.0636 1.6600e-04 -3.0531e-06 3.0531e-06  0.3100  0.0000  0.0000  1.1516  15199.0      274     '1T'
     30  4.9510 -0.1327  0.1327  0.8136 -0.0689  0.0689 1.6738e-04 -3.0252e-06 3.0252e-06  0.3100  0.0000  0.0000  0.9197  15845.7      273     '1T'
     31  4.6534 -0.0690  0.0690  0.6666 -0.0605  0.0605 1.7583e-04 -3.0194e-06 3.0194e-06  0.3100  0.0000  0.0000  0.9296  16057.5      279     '1T'
     32  4.6942 -0.1109  0.1109  0.7798 -0.0668  0.0668 1.6695e-04 -3.0638e-06 3.0638e-06  0.3100  0.0000  0.0000  1.0703  15778.7      275     '1T'
     33  4.4764 -0.0872  0.0872  0.7507 -0.0615  0.0615 1.8363e-04 -3.2422e-06 3.2422e-06  0.3100  0.0000  0.0000  1.2477  17118.0      282     '1T'
     34  4.5750 -0.0906  0.0906  0.7190 -0.0626  0.0626 1.7331e-04 -3.1021e-06 3.1021e-06  0.3100  0.0000  0.0000  1.0665  16333.6      279     '1T'
     35  4.9043 -0.1338  0.1338  0.6570 -0.0606  0.0606 1.7376e-04 -2.9575e-06 2.9575e-06  0.3100  0.0000  0.0000  1.2024  16313.5      283     '1T'
     36  4.8414 -0.1325  0.1325  0.6593 -0.0577  0.0577 1.8131e-04 -2.9734e-06 2.9734e-06  0.3100  0.0000  0.0000  1.1796  17041.5      287     '1T'
     37  4.8580 -0.1321  0.1321  0.7190 -0.0626  0.0626 1.7203e-04 -2.9672e-06 2.9672e-06  0.3100  0.0000  0.0000  1.0512  16465.8      282     '1T'
     38  4.7520 -0.1389  0.1389  0.7245 -0.0603  0.0603 1.8242e-04 -3.0844e-06 3.0844e-06  0.3100  0.0000  0.0000  1.2137  17556.1      291     '1T'
     39  5.0848 -0.1378  0.1378  0.5606 -0.0574  0.0574 1.6825e-04 -2.7600e-06 2.7600e-06  0.3100  0.0000  0.0000  1.0129  16042.4      282     '1T'
     40  5.0546 -0.1307  0.1307  0.7127 -0.0626  0.0626 1.7339e-04 -2.9338e-06 2.9338e-06  0.3100  0.0000  0.0000  0.9480  17159.1      291     '1T'
     41  5.2074 -0.1366  0.1366  0.6629 -0.0627  0.0627 1.6479e-04 -2.7997e-06 2.7997e-06  0.3100  0.0000  0.0000  1.0493  16207.6      281     '1T'
     42  5.2362 -0.1363  0.1363  0.6761 -0.0623  0.0623 1.6296e-04 -2.7281e-06 2.7281e-06  0.3100  0.0000  0.0000  0.9592  16344.3      288     '1T'
     43  5.0827 -0.1345  0.1345  0.6358 -0.0597  0.0597 1.6674e-04 -2.7621e-06 2.7621e-06  0.3100  0.0000  0.0000  1.0616  16632.8      280     '1T'
     44  5.1329 -0.1367  0.1367  0.6509 -0.0623  0.0623 1.5683e-04 -2.6638e-06 2.6638e-06  0.3100  0.0000  0.0000  1.0766  15951.3      284     '1T'
     45  5.3576 -0.1373  0.1373  0.6262 -0.0600  0.0600 1.6713e-04 -2.6924e-06 2.6924e-06  0.3100  0.0000  0.0000  1.0465  16740.9      294     '1T'
     46  5.4776 -0.1363  0.1363  0.7228 -0.0670  0.0670 1.5490e-04 -2.6531e-06 2.6531e-06  0.3100  0.0000  0.0000  1.1956  16125.1      285     '1T'
     47  5.2352 -0.1331  0.1331  0.8244 -0.0704  0.0704 1.5170e-04 -2.7137e-06 2.7137e-06  0.3100  0.0000  0.0000  0.9998  16109.1      283     '1T'
     48  5.2083 -0.1358  0.1358  0.6740 -0.0620  0.0620 1.5739e-04 -2.6289e-06 2.6289e-06  0.3100  0.0000  0.0000  0.9692  16408.0      283     '1T'
     49  5.2066 -0.1365  0.1365  0.6742 -0.0630  0.0630 1.5100e-04 -2.5600e-06 2.5600e-06  0.3100  0.0000  0.0000  0.9933  15904.6      281     '1T'
     50  5.5228 -0.1375  0.1375  0.7274 -0.0667  0.0667 1.5091e-04 -2.5478e-06 2.5478e-06  0.3100  0.0000  0.0000  1.0478  16241.9      292     '1T'
     51  5.3229 -0.1406  0.1406  0.6748 -0.0656  0.0656 1.4473e-04 -2.5093e-06 2.5093e-06  0.3100  0.0000  0.0000  1.0279  15382.1      279     '1T'
     52  5.3382 -0.1440  0.1440  0.6106 -0.0607  0.0607 1.4574e-04 -2.3977e-06 2.3977e-06  0.3100  0.0000  0.0000  1.1777  15478.5      278     '1T'
     53  5.3056 -0.1437  0.1437  0.7053 -0.0661  0.0661 1.3959e-04 -2.4321e-06 2.4321e-06  0.3100  0.0000  0.0000  1.0431  14926.0      275     '1T'
     54  5.2990 -0.1428  0.1428  0.7393 -0.0680  0.0680 1.3272e-04 -2.3475e-06 2.3475e-06  0.3100  0.0000  0.0000  1.0875  14839.9      269     '1T'
     55  5.4117 -0.1437  0.1437  0.7454 -0.0702  0.0702 1.3085e-04 -2.3370e-06 2.3370e-06  0.3100  0.0000  0.0000  0.9359  14631.7      273     '1T'
     56  5.6076 -0.1533  0.1533  0.5980 -0.0646  0.0646 1.2650e-04 -2.1529e-06 2.1529e-06  0.3100  0.0000  0.0000  1.1898  14107.3      272     '1T'
     57  5.5008 -0.1525  0.1525  0.5688 -0.0624  0.0624 1.2857e-04 -2.1764e-06 2.1764e-06  0.3100  0.0000  0.0000  0.9960  14185.2      268     '1T'
     58  5.5542 -0.1515  0.1515  0.7237 -0.0726  0.0726 1.1511e-04 -2.1139e-06 2.1139e-06  0.3100  0.0000  0.0000  1.0377  13535.1      256     '1T'
     59  5.5791 -0.1542  0.1542  0.6296 -0.0684  0.0684 1.1941e-04 -2.1520e-06 2.1520e-06  0.3100  0.0000  0.0000  0.9863  13604.5      265     '1T'
     60  5.3934 -0.1596  0.1596  0.5554 -0.0652  0.0652 1.1255e-04 -2.0196e-06 2.0196e-06  0.3100  0.0000  0.0000  0.9443  12875.0      259     '1T'
     61  5.5445 -0.1568  0.1568  0.7468 -0.0775  0.0775 1.0406e-04 -2.0199e-06 2.0199e-06  0.3100  0.0000  0.0000  0.9603  12434.2      253     '1T'
     62  5.7928 -0.1636  0.1636  0.6496 -0.0693  0.0693 1.0885e-04 -1.9035e-06 1.9035e-06  0.3100  0.0000  0.0000  1.0756  12885.0      262     '1T'
     63  5.6597 -0.1680  0.1680  0.5586 -0.0676  0.0676 1.0439e-04 -1.8747e-06 1.8747e-06  0.3100  0.0000  0.0000  1.1680  12140.4      250     '1T'
     64  5.7925 -0.1682  0.1682  0.5880 -0.0710  0.0710 1.0241e-04 -1.8993e-06 1.8993e-06  0.3100  0.0000  0.0000  1.1467  12169.6      251     '1T'
     65  5.8808 -0.1432  0.1432  0.5513 -0.0688  0.0688 1.0078e-04 -1.7815e-06 1.7815e-06  0.3100  0.0000  0.0000  1.2244  11850.5      242     '1T'
     66  5.6589 -0.1725  0.1725  0.5952 -0.0716  0.0716 9.6419e-05 -1.8081e-06 1.8081e-06  0.3100  0.0000  0.0000  0.9865  11488.2      237     '1T'
     67  5.8310 -0.2294  0.2294  0.6636 -0.0760  0.0760 9.4711e-05 -1.8478e-06 1.8478e-06  0.3100  0.0000  0.0000  1.0191  11413.9      236     '1T'
     68  5.7055 -0.1722  0.1722  0.6499 -0.0769  0.0769 9.0524e-05 -1.7788e-06 1.7788e-06  0.3100  0.0000  0.0000  1.1513  11065.6      234     '1T'
     69  5.8223 -0.1969  0.1969  0.6857 -0.0787  0.0787 8.9175e-05 -1.7395e-06 1.7395e-06  0.3100  0.0000  0.0000  1.0302  11240.1      235     '1T'
     70  5.6896 -0.1786  0.1786  0.5597 -0.0726  0.0726 8.6431e-05 -1.6764e-06 1.6764e-06  0.3100  0.0000  0.0000  0.9088  10701.4      227     '1T'
     71  5.5181 -0.1750  0.1750  0.5732 -0.0723  0.0723 8.7266e-05 -1.7046e-06 1.7046e-06  0.3100  0.0000  0.0000  1.0147  10846.7      233     '1T'
     72  5.7860 -0.1700  0.1700  0.7127 -0.0825  0.0825 8.5232e-05 -1.7317e-06 1.7317e-06  0.3100  0.0000  0.0000  0.9263  10984.1      234     '1T'
     73  5.6829 -0.1765  0.1765  0.6172 -0.0780  0.0780 8.2377e-05 -1.6892e-06 1.6892e-06  0.3100  0.0000  0.0000  0.9728  10460.3      230     '1T'
     74  5.9133 -0.2946  0.2946  0.5211 -0.0717  0.0717 8.4441e-05 -1.7013e-06 1.7013e-06  0.3100  0.0000  0.0000  0.9874  10747.5      236     '1T'
     75  6.0440 -0.3169  0.3169  0.6665 -0.0817  0.0817 8.0436e-05 -1.6166e-06 1.6166e-06  0.3100  0.0000  0.0000  1.0143  10515.4      225     '1T'
     76  5.6721 -0.1774  0.1774  0.6900 -0.0818  0.0818 7.8145e-05 -1.6057e-06 1.6057e-06  0.3100  0.0000  0.0000  1.0781  10310.0      222     '1T'
     77  5.7765 -0.1831  0.1831  0.6289 -0.0778  0.0778 7.7388e-05 -1.5375e-06 1.5375e-06  0.3100  0.0000  0.0000  0.9341  10250.4      224     '1T'
     78  5.8759 -0.1020  0.1020  0.5219 -0.0513  0.0513 1.4974e-04 -2.0132e-06 2.0132e-06  0.3100  0.0000  0.0000  0.9388  19585.7      314     '1T'
     79  5.6650 -0.1365  0.1365  0.4825 -0.0497  0.0497 1.4691e-04 -2.0262e-06 2.0262e-06  0.3100  0.0000  0.0000  1.1591  19299.6      309     '1T'
     80  5.7301 -0.1348  0.1348  0.5826 -0.0561  0.0561 1.3522e-04 -1.9776e-06 1.9776e-06  0.3100  0.0000  0.0000  0.9904  18495.7      309     '1T'
     81  5.5331 -0.1369  0.1369  0.5201 -0.0530  0.0530 1.3370e-04 -1.9682e-06 1.9682e-06  0.3100  0.0000  0.0000  1.0545  18193.7      298     '1T'
     82  5.7368 -0.1412  0.1412  0.4737 -0.0518  0.0518 1.3288e-04 -1.8949e-06 1.8949e-06  0.3100  0.0000  0.0000  1.0747  18183.3      306     '1T'
     83  5.6014 -0.1414  0.1414  0.5280 -0.0540  0.0540 1.2443e-04 -1.8329e-06 1.8329e-06  0.3100  0.0000  0.0000  1.0632  17544.6      304     '1T'
     84  6.0682 -0.2162  0.2162  0.4944 -0.0551  0.0551 1.1948e-04 -1.7522e-06 1.7522e-06  0.3100  0.0000  0.0000  1.0882  17133.2      299     '1T'
     85  5.6705 -0.1526  0.1526  0.3512 -0.0477  0.0477 1.2223e-04 -1.7123e-06 1.7123e-06  0.3100  0.0000  0.0000  1.1077  16845.5      299     '1T'
     86  5.8659 -0.1406  0.1406  0.5694 -0.0590  0.0590 1.1299e-04 -1.7210e-06 1.7210e-06  0.3100  0.0000  0.0000  0.9256  16536.9      300     '1T'
     87  6.3559 -0.2277  0.2277  0.4168 -0.0544  0.0544 1.1088e-04 -1.6020e-06 1.6020e-06  0.3100  0.0000  0.0000  0.9049  15994.2      292     '1T'
     88  6.1326 -0.2112  0.2112  0.5508 -0.0605  0.0605 1.0414e-04 -1.6048e-06 1.6048e-06  0.3100  0.0000  0.0000  0.9701  15711.3      294     '1T'
     89  5.7561 -0.1588  0.1588  0.3942 -0.0524  0.0524 1.0548e-04 -1.5778e-06 1.5778e-06  0.3100  0.0000  0.0000  1.0943  15483.2      285     '1T'
     90  5.6661 -0.1547  0.1547  0.5080 -0.0593  0.0593 9.8274e-05 -1.5864e-06 1.5864e-06  0.3100  0.0000  0.0000  0.9405  14822.3      282     '1T'
     91  5.9721 -0.2268  0.2268  0.4627 -0.0593  0.0593 9.2883e-05 -1.4766e-06 1.4766e-06  0.3100  0.0000  0.0000  1.0180  13982.9      275     '1T'
     92  5.8938 -0.1484  0.1484  0.3948 -0.0591  0.0591 8.7637e-05 -1.4281e-06 1.4281e-06  0.3100  0.0000  0.0000  1.1518  13120.4      265     '1T'
     93  6.0249 -0.2932  0.2932  0.5480 -0.0665  0.0665 8.4848e-05 -1.4534e-06 1.4534e-06  0.3100  0.0000  0.0000  1.0248  13206.4      264     '1T'
     94  5.7170 -0.1701  0.1701  0.4896 -0.0634  0.0634 8.1092e-05 -1.4094e-06 1.4094e-06  0.3100  0.0000  0.0000  1.1065  12547.9      261     '1T'
     95  6.2749 -0.2589  0.2589  0.4248 -0.0616  0.0616 8.1611e-05 -1.3447e-06 1.3447e-06  0.3100  0.0000  0.0000  0.9821  12486.1      260     '1T'
     96  5.6997 -0.1800  0.1800  0.3569 -0.0569  0.0569 8.1530e-05 -1.3628e-06 1.3628e-06  0.3100  0.0000  0.0000  0.9680  12180.3      252     '1T'
     97  6.0448 -0.5179  0.5179  0.4589 -0.0661  0.0661 7.5671e-05 -1.4155e-06 1.4155e-06  0.3100  0.0000  0.0000  1.0823  11795.2      290     '1T'
     98  5.9809 -0.2138  0.2138  0.4689 -0.0661  0.0661 7.6658e-05 -1.3313e-06 1.3313e-06  0.3100  0.0000  0.0000  0.9092  11906.1      251     '1T'
     99  6.1574 -0.2488  0.2488  0.3741 -0.0622  0.0622 7.3594e-05 -1.2543e-06 1.2543e-06  0.3100  0.0000  0.0000  1.0332  11383.0      245     '1T'
    100  6.2187 -0.2753  0.2753  0.4441 -0.0680  0.0680 6.8878e-05 -1.2371e-06 1.2371e-06  0.3100  0.0000  0.0000  0.9799  10963.3      245     '1T'
    101  5.8436 -0.1716  0.1716  0.4476 -0.0673  0.0673 6.8261e-05 -1.2592e-06 1.2592e-06  0.3100  0.0000  0.0000  1.0676  10876.3      238     '1T'
    102  6.1489 -0.2493  0.2493  0.3535 -0.0628  0.0628 6.8543e-05 -1.1861e-06 1.1861e-06  0.3100  0.0000  0.0000  0.8579  10714.2      234     '1T'
    103  6.6893 -0.2836  0.2836  0.4857 -0.0755  0.0755 6.4718e-05 -1.2183e-06 1.2183e-06  0.3100  0.0000  0.0000  0.9360  10571.9      234     '1T'
    104  5.8104 -0.2280  0.2280  0.4993 -0.0714  0.0714 6.4370e-05 -1.2471e-06 1.2471e-06  0.3100  0.0000  0.0000  0.9452  10523.3      235     '1T'
    105  6.1781 -0.2510  0.2510  0.5550 -0.0764  0.0764 6.1165e-05 -1.1678e-06 1.1678e-06  0.3100  0.0000  0.0000  1.0062  10504.1      231     '1T'
    106  6.3859 -0.2902  0.2902  0.3456 -0.0650  0.0650 6.3009e-05 -1.1234e-06 1.1234e-06  0.3100  0.0000  0.0000  1.0610  10321.6      236     '1T'
    107  6.0400 -0.3478  0.3478  0.5352 -0.0764  0.0764 5.9225e-05 -1.1870e-06 1.1870e-06  0.3100  0.0000  0.0000  0.9822  10130.8      231     '1T'
    108  6.5406 -0.2427  0.2427  0.4115 -0.0575  0.0575 8.8018e-05 -1.3408e-06 1.3408e-06  0.3100  0.0000  0.0000  0.9809  14794.3      292     '1T'
    109  6.7028 -0.2508  0.2508  0.3652 -0.0580  0.0580 8.4796e-05 -1.2794e-06 1.2794e-06  0.3100  0.0000  0.0000  0.9610  14333.3      281     '1T'
    110  6.4915 -0.2552  0.2552  0.2778 -0.0524  0.0524 8.5068e-05 -1.2437e-06 1.2437e-06  0.3100  0.0000  0.0000  1.1201  14252.3      285     '1T'
    111  6.5306 -0.2553  0.2553  0.2147 -0.0501  0.0501 8.6821e-05 -1.2341e-06 1.2341e-06  0.3100  0.0000  0.0000  0.9409  14418.3      286     '1T'
    112  6.4594 -0.2535  0.2535  0.3883 -0.0598  0.0598 7.8921e-05 -1.2613e-06 1.2613e-06  0.3100  0.0000  0.0000  0.9171  13679.6      281     '1T'
    113  6.6246 -0.2556  0.2556  0.3528 -0.0602  0.0602 7.7937e-05 -1.2523e-06 1.2523e-06  0.3100  0.0000  0.0000  1.1513  13590.6      274     '1T'
    114  6.9177 -0.2584  0.2584  0.3814 -0.0616  0.0616 7.7309e-05 -1.1991e-06 1.1991e-06  0.3100  0.0000  0.0000  0.9135  13613.9      285     '1T'
    115  6.3572 -0.2578  0.2578  0.3348 -0.0578  0.0578 7.5638e-05 -1.1918e-06 1.1918e-06  0.3100  0.0000  0.0000  1.1317  13367.8      275     '1T'
    116  6.5231 -0.2665  0.2665  0.2689 -0.0570  0.0570 7.4413e-05 -1.1640e-06 1.1640e-06  0.3100  0.0000  0.0000  1.0089  13068.8      275     '1T'
    117  6.3897 -0.2650  0.2650  0.2928 -0.0567  0.0567 7.2648e-05 -1.1456e-06 1.1456e-06  0.3100  0.0000  0.0000  1.0841  12953.6      272     '1T'
    118  6.8284 -0.2731  0.2731  0.3115 -0.0599  0.0599 7.1106e-05 -1.1235e-06 1.1235e-06  0.3100  0.0000  0.0000  1.0229  12837.9      270     '1T'
    119  6.2470 -0.2584  0.2584  0.4191 -0.0622  0.0622 6.9298e-05 -1.1384e-06 1.1384e-06  0.3100  0.0000  0.0000  1.0377  12856.7      269     '1T'
    120  6.4882 -0.2742  0.2742  0.2527 -0.0551  0.0551 7.1786e-05 -1.1049e-06 1.1049e-06  0.3100  0.0000  0.0000  0.9094  12605.0      259     '1T'
    121  6.6290 -0.2661  0.2661  0.3703 -0.0629  0.0629 6.8482e-05 -1.1183e-06 1.1183e-06  0.3100  0.0000  0.0000  1.0173  12787.6      272     '1T'
    122  6.1390 -0.2340  0.2340  0.3365 -0.0584  0.0584 6.8654e-05 -1.1122e-06 1.1122e-06  0.3100  0.0000  0.0000  0.9555  12585.2      264     '1T'
    123  6.7864 -0.2796  0.2796  0.2966 -0.0613  0.0613 6.6265e-05 -1.0644e-06 1.0644e-06  0.3100  0.0000  0.0000  0.9414  12231.2      266     '1T'
    124  6.3089 -0.2772  0.2772  0.3340 -0.0611  0.0611 6.4195e-05 -1.0814e-06 1.0814e-06  0.3100  0.0000  0.0000  0.8964  11808.8      259     '1T'
    125  7.0045 -0.2907  0.2907  0.3110 -0.0635  0.0635 6.1665e-05 -1.0146e-06 1.0146e-06  0.3100  0.0000  0.0000  1.0133  11626.7      256     '1T'
    126  6.8192 -0.2823  0.2823  0.3865 -0.0681  0.0681 6.0887e-05 -1.0508e-06 1.0508e-06  0.3100  0.0000  0.0000  1.0230  11597.1      258     '1T'
    127  6.5579 -0.2855  0.2855  0.3074 -0.0627  0.0627 6.1764e-05 -1.0481e-06 1.0481e-06  0.3100  0.0000  0.0000  1.0646  11489.6      254     '1T'
    128  6.9827 -0.2889  0.2889  0.2706 -0.0622  0.0622 6.1925e-05 -1.0274e-06 1.0274e-06  0.3100  0.0000  0.0000  0.9012  11648.6      258     '1T'
    129  7.0183 -0.2856  0.2856  0.3606 -0.0681  0.0681 6.1083e-05 -1.0575e-06 1.0575e-06  0.3100  0.0000  0.0000  0.9646  11732.1      258     '1T'
    130  7.0970 -0.2955  0.2955  0.2394 -0.0624  0.0624 6.2464e-05 -1.0193e-06 1.0193e-06  0.3100  0.0000  0.0000  0.8840  11672.6      255     '1T'
    131  6.6204 -0.2922  0.2922  0.2481 -0.0602  0.0602 6.1616e-05 -1.0112e-06 1.0112e-06  0.3100  0.0000  0.0000  1.0770  11577.2      257     '1T'
    132  6.7330 -0.2875  0.2875  0.3222 -0.0645  0.0645 6.0378e-05 -1.0332e-06 1.0332e-06  0.3100  0.0000  0.0000  1.0188  11490.5      259     '1T'
    133  6.9386 -0.2959  0.2959  0.3176 -0.0667  0.0667 5.7828e-05 -1.0042e-06 1.0042e-06  0.3100  0.0000  0.0000  1.0371  11092.2      256     '1T'
    134  7.2912 -0.3327  0.3327  0.2958 -0.0693  0.0693 5.7895e-05 -9.9742e-07 9.9742e-07  0.3100  0.0000  0.0000  1.1623  11102.3      254     '1T'
    135  6.6942 -0.2921  0.2921  0.3038 -0.0643  0.0643 5.8252e-05 -1.0104e-06 1.0104e-06  0.3100  0.0000  0.0000  1.1142  11106.3      253     '1T'
    136  6.8308 -0.3025  0.3025  0.2995 -0.0665  0.0665 5.6131e-05 -9.9458e-07 9.9458e-07  0.3100  0.0000  0.0000  1.0471  10677.3      248     '1T'
    137  7.3098 -0.3519  0.3519  0.3363 -0.0728  0.0728 5.5298e-05 -9.9128e-07 9.9128e-07  0.3100  0.0000  0.0000  0.9916  10742.9      248     '1T'
    138  7.5136 -0.4345  0.4345  0.2772 -0.0710  0.0710 5.5377e-05 -9.4846e-07 9.4846e-07  0.3100  0.0000  0.0000  1.0509  10677.3      254     '1T'
    139  6.7295 -0.3153  0.3153  0.1957 -0.0631  0.0631 5.3803e-05 -9.1630e-07 9.1630e-07  0.3100  0.0000  0.0000  1.0216  10290.8      241     '1T'
    140  6.7088 -0.3172  0.3172  0.2088 -0.0619  0.0619 5.2962e-05 -9.1301e-07 9.1301e-07  0.3100  0.0000  0.0000  1.0692  10254.8      244     '1T'
    141  7.3185 -0.5117  0.5117  0.1562 -0.0665  0.0665 5.2514e-05 -9.5132e-07 9.5132e-07  0.3100  0.0000  0.0000  1.1446  10174.7      237     '1T'
    142  6.6688 -0.3091  0.3091  0.3489 -0.0701  0.0701 5.0167e-05 -9.0766e-07 9.0766e-07  0.3100  0.0000  0.0000  1.0002  10079.3      236     '1T'
    143  7.4252 -0.2203  0.2203  0.1568 -0.0566  0.0566 6.7752e-05 -9.8106e-07 9.8106e-07  0.3100  0.0000  0.0000  1.0947  13285.6      288     '1T'
    144  7.9080 -0.4040  0.4040  0.2516 -0.0641  0.0641 6.5530e-05 -9.9395e-07 9.9395e-07  0.3100  0.0000  0.0000  0.8113  13136.3      290     '1T'
    145  7.2914 -0.2911  0.2911  0.2976 -0.0637  0.0637 6.3791e-05 -1.0103e-06 1.0103e-06  0.3100  0.0000  0.0000  0.9687  12911.1      280     '1T'
    146  6.9006 -0.2843  0.2843  0.2308 -0.0600  0.0600 6.3191e-05 -1.0067e-06 1.0067e-06  0.3100  0.0000  0.0000  0.9209  12677.9      282     '1T'
