Radius1 | Radius2 | SB |   SBError | BGRD |      BGRDError | BinNo
               108.732 |               111.192 |         5.74781055459e-08 | 3.41787663497e-10 |            2.59979546302e-09 | 7.26900135741e-11 |        220
               111.192 |               113.652 |         5.50822977987e-08 | 3.31318303512e-10 |            2.60528878928e-09 | 7.20555307515e-11 |        221
               113.652 |               116.112 |         5.33217076721e-08 | 3.22304714036e-10 |            2.59692742405e-09 | 7.11286436306e-11 |        222
               116.112 |               118.572 |         5.18111739107e-08 | 3.14812484533e-10 |            2.61891657706e-09 | 7.07784553248e-11 |        223
               118.572 |               121.032 |         4.88535094439e-08 | 3.03709450147e-10 |            2.60427579846e-09 | 7.01219369411e-11 |        224
               121.032 |               123.492 |          4.7332406491e-08 | 2.95366196637e-10 |            2.61169604988e-09 | 6.93813580608e-11 |        225
               123.492 |               125.952 |         4.56993619953e-08 | 2.86764390246e-10 |            2.57813981699e-09 |   6.811195909e-11 |        226
               125.952 |               128.412 |         4.41061780597e-08 | 2.78742731966e-10 |            2.60444829328e-09 | 6.77347762164e-11 |        227
               128.412 |               131.364 |          4.2089684384e-08 | 2.45904368205e-10 |            2.58929445666e-09 | 6.09914749568e-11 |        228
               131.364 |               134.316 |         4.02747183932e-08 | 2.37482480697e-10 |            2.54179629836e-09 | 5.96603345632e-11 |        229
               134.316 |               137.268 |         3.79513847896e-08 | 2.27083895888e-10 |            2.59015174551e-09 | 5.93246401165e-11 |        230
               137.268 |                140.22 |         3.62753792878e-08 | 2.19561858856e-10 |            2.62636344204e-09 |  5.9078344807e-11 |        231
                140.22 |               143.172 |         3.53757565887e-08 | 2.14182661465e-10 |            2.57680409633e-09 | 5.78058987656e-11 |        232
               143.172 |               146.124 |         3.35313539769e-08 | 2.06252287812e-10 |            2.57480995432e-09 | 5.71538916023e-11 |        233
               146.124 |               149.076 |         3.21621825821e-08 | 1.99894705013e-10 |            2.59236372185e-09 |  5.6751388603e-11 |        234
               149.076 |               152.028 |         3.08710045569e-08 | 1.93448120815e-10 |            2.58117306517e-09 | 5.59368082052e-11 |        235
               152.028 |               155.472 |         2.91460449629e-08 | 1.73851977484e-10 |            2.59555121128e-09 | 5.18805575416e-11 |        236
               155.472 |               158.916 |         2.82012929634e-08 |  1.7054301889e-10 |            2.61905857227e-09 | 5.19723106459e-11 |        237
               158.916 |                162.36 |         2.71863851756e-08 | 1.65995860514e-10 |            2.58041934257e-09 |  5.1140701608e-11 |        238
                162.36 |               165.804 |         2.57395673286e-08 | 1.60469635908e-10 |            2.58846460363e-09 | 5.08877628855e-11 |        239
               165.804 |               169.248 |         2.47695872358e-08 | 1.56037269658e-10 |            2.57943972349e-09 | 5.03537294005e-11 |        240
               169.248 |               172.692 |         2.40361317423e-08 | 1.51303968943e-10 |            2.56923138051e-09 | 4.94674616956e-11 |        241
               172.692 |               176.136 |         2.35764993024e-08 |   1.463854065e-10 |            2.57801514508e-09 | 4.84061837936e-11 |        242
               176.136 |                179.58 |         2.23521511556e-08 | 1.40666707709e-10 |            2.57899392837e-09 | 4.77811742289e-11 |        243
                179.58 |               183.516 |         2.16453588441e-08 | 1.28956338094e-10 |            2.58164246888e-09 | 4.45357075845e-11 |        244
               183.516 |               187.452 |         2.11319073819e-08 |  1.2625786284e-10 |             2.5730730567e-09 |  4.4057022174e-11 |        245
               187.452 |               191.388 |         2.04061233744e-08 | 1.22707164825e-10 |            2.59915964816e-09 | 4.37931447685e-11 |        246
               191.388 |               195.324 |         1.98005741941e-08 | 1.19010063659e-10 |            2.59625517518e-09 | 4.30941663515e-11 |        247
               195.324 |                199.26 |         1.89474491413e-08 | 1.17118063952e-10 |            2.59962574824e-09 | 4.33814358994e-11 |        248
                199.26 |               203.196 |         1.87638129365e-08 |  1.1681614283e-10 |            2.61228900931e-09 | 4.35865938248e-11 |        249
               203.196 |               207.132 |         1.80173961156e-08 | 1.13663357696e-10 |            2.60709133798e-09 | 4.32367047882e-11 |        250
               207.132 |               211.068 |         1.75136935096e-08 | 1.10778467859e-10 |            2.61044959034e-09 | 4.27685105144e-11 |        251
               211.068 |               215.496 |         1.67606663177e-08 | 1.01933445429e-10 |            2.58856422546e-09 | 4.00590399697e-11 |        252
               215.496 |               219.924 |         1.64454231626e-08 |  9.9499133212e-11 |            2.62580622608e-09 |  3.9758327449e-11 |        253
               219.924 |               224.352 |         1.58177132904e-08 | 9.58531908108e-11 |            2.62334498385e-09 | 3.90357401889e-11 |        254
               224.352 |                228.78 |         1.49823396683e-08 |  9.2068436352e-11 |            2.62167438555e-09 | 3.85132616554e-11 |        255
                228.78 |               233.208 |         1.44577031443e-08 | 8.96250087791e-11 |            2.65020843697e-09 | 3.83724560546e-11 |        256
               233.208 |               237.636 |         1.38374144705e-08 | 8.63594664037e-11 |            2.65454181583e-09 |  3.7824855544e-11 |        257
               237.636 |               242.556 |         1.32101211323e-08 | 7.95584754518e-11 |            2.64571135024e-09 | 3.56044515301e-11 |        258
               242.556 |               247.476 |         1.26955044501e-08 | 7.81451417983e-11 |            2.65640647066e-09 | 3.57457373033e-11 |        259
               247.476 |               252.396 |         1.22418307623e-08 | 7.57281846957e-11 |            2.65178616805e-09 | 3.52454957696e-11 |        260
               252.396 |               257.316 |         1.19632313049e-08 | 7.39404742613e-11 |            2.64522256383e-09 | 3.47687511322e-11 |        261
               257.316 |               262.236 |         1.15139536967e-08 | 7.15527006117e-11 |            2.64089121213e-09 | 3.42680217844e-11 |        262
               262.236 |               267.156 |         1.11334199352e-08 | 6.98300574752e-11 |            2.64154995378e-09 | 3.40139835971e-11 |        263
               267.156 |               272.568 |         1.06715347741e-08 | 6.50782869235e-11 |            2.64376054006e-09 | 3.23917002956e-11 |        264
               272.568 |                277.98 |         1.05108341241e-08 |  6.5485011085e-11 |            2.64390024262e-09 | 3.28432285665e-11 |        265
                277.98 |               283.392 |         1.01835645634e-08 | 6.28185280563e-11 |              2.626140539e-09 | 3.19004514149e-11 |        266
               283.392 |               289.296 |          9.6570660085e-09 | 5.90704331475e-11 |            2.66367116933e-09 | 3.10232898536e-11 |        267
               289.296 |                 295.2 |         9.25945782589e-09 |  5.7085750672e-11 |            2.68225241095e-09 | 3.07244941189e-11 |        268
                 295.2 |               301.104 |         8.97021030233e-09 | 5.51460379856e-11 |             2.6856543064e-09 | 3.01743589325e-11 |        269
               301.104 |               307.008 |         8.67934463538e-09 | 5.44566296524e-11 |            2.66156812918e-09 | 3.01561627313e-11 |        270
               307.008 |               312.912 |         8.62175159104e-09 | 5.37997923451e-11 |            2.66586458345e-09 | 2.99158868193e-11 |        271
               312.912 |               319.308 |         8.09887968785e-09 | 5.00156898768e-11 |            2.65194120702e-09 | 2.86204029928e-11 |        272
               319.308 |               325.704 |          7.8676179623e-09 | 4.81308609776e-11 |            2.67439074379e-09 | 2.80617295807e-11 |        273
               325.704 |                 332.1 |         7.53250608613e-09 | 4.65808274302e-11 |            2.67096602393e-09 | 2.77377768851e-11 |        274
                 332.1 |               338.496 |         7.24155407497e-09 | 4.52619735514e-11 |            2.69281333296e-09 | 2.76007402801e-11 |        275
               338.496 |               344.892 |         7.01538242892e-09 | 4.43362525831e-11 |            2.69911804623e-09 | 2.75007306093e-11 |        276
               344.892 |                351.78 |         6.78074557199e-09 | 4.19062935214e-11 |            2.70083680131e-09 | 2.64478087655e-11 |        277
                351.78 |               358.668 |         6.59150660437e-09 | 4.13031073294e-11 |            2.71063788489e-09 |  2.6486594635e-11 |        278
               358.668 |               366.048 |         6.31461521767e-09 | 3.89353947297e-11 |            2.72363075921e-09 | 2.55708558706e-11 |        279
               366.048 |               373.428 |          6.0181780214e-09 | 3.73344259266e-11 |            2.72618861112e-09 |  2.5127826572e-11 |        280
               373.428 |               380.808 |         5.82127040012e-09 | 3.66376506069e-11 |            2.74900940587e-09 |  2.5177165364e-11 |        281
               380.808 |                388.68 |         5.45138312101e-09 | 3.42069061483e-11 |            2.75041855047e-09 | 2.42974019468e-11 |        282
                388.68 |               396.552 |         5.21993538156e-09 | 3.28570616675e-11 |            2.76558557292e-09 | 2.39160642789e-11 |        283
               396.552 |               404.916 |         5.03165399823e-09 | 3.09305910174e-11 |            2.77991909814e-09 | 2.29905266795e-11 |        284
               404.916 |                413.28 |         4.85744067354e-09 |  3.0282521604e-11 |            2.79662766219e-09 | 2.29776496026e-11 |        285
                413.28 |               422.136 |         4.56809372387e-09 | 2.84969306691e-11 |            2.83038278186e-09 | 2.24312337182e-11 |        286
               422.136 |               431.484 |         4.38413555788e-09 | 2.75213959937e-11 |            2.84955653422e-09 | 2.21879463505e-11 |        287
               431.484 |               441.324 |         4.13510534709e-09 | 2.59136895258e-11 |            2.85858744091e-09 | 2.15457531419e-11 |        288
               441.324 |               451.656 |         4.03316769677e-09 | 2.49966018438e-11 |            2.87499806642e-09 | 2.11045738643e-11 |        289
               451.656 |                462.48 |         3.86959225304e-09 | 2.41594018526e-11 |            2.89060974056e-09 | 2.08808564954e-11 |        290
                462.48 |               474.288 |         3.51453304846e-09 | 2.21347901372e-11 |            2.93650726151e-09 | 2.02328542558e-11 |        291
               474.288 |               487.572 |         3.27805889249e-09 | 2.04138038708e-11 |            2.92399027876e-09 | 1.92798451201e-11 |        292
               487.572 |               502.824 |         3.04270072268e-09 |  1.9165890045e-11 |            2.92813909142e-09 |  1.8801618258e-11 |        293
               502.824 |               520.044 |          2.8810272137e-09 | 1.81980139895e-11 |            2.94797304202e-09 | 1.84082319965e-11 |        294
               520.044 |                 541.2 |         2.64253174551e-09 | 1.66257466358e-11 |            2.96824329559e-09 | 1.76206035951e-11 |        295
                 541.2 |               566.784 |         2.44489683608e-09 | 1.54483889881e-11 |            2.95288220462e-09 |  1.6977587969e-11 |        296
               566.784 |               603.684 |         2.11360241747e-09 | 1.33340684629e-11 |            2.93278647652e-09 | 1.57069274514e-11 |        297
               603.684 |               667.152 |         1.91566536667e-09 | 1.21169698109e-11 |             2.9452169398e-09 | 1.50242511337e-11 |        298
               667.152 |               860.508 |         1.31924606225e-09 | 8.34668440803e-12 |            3.31315225255e-09 | 1.32273177736e-11 |        299
               860.508 |              1288.548 |         6.50197051771e-10 | 4.11451664852e-12 |            3.57169648501e-09 | 9.64347592887e-12 |        300
              1288.548 |         2382.08304951 |         2.59652886696e-10 |  1.7189296075e-11 |            3.41933769591e-09 | 6.23781515031e-11 |        301
                   0.0 |                 6.396 |         4.33595991292e-06 | 2.66739762784e-08 |            5.77885202019e-09 | 9.73791396529e-10 |        302
                 6.396 |                 9.348 |         1.68524663358e-06 | 1.00974220181e-08 |             2.5303100411e-09 | 3.91260160204e-10 |        303
                 9.348 |                11.808 |         1.61424678693e-06 | 9.06763624032e-09 |            2.79387349974e-09 | 3.77235456773e-10 |        304
                11.808 |                13.776 |         1.52991757402e-06 | 8.94724233925e-09 |            2.58101562931e-09 | 3.67494215036e-10 |        305
                13.776 |                15.744 |         1.47244482878e-06 | 8.23290438481e-09 |            2.81339450829e-09 | 3.59872667151e-10 |        306
                15.744 |                 17.22 |          1.3834119527e-06 | 8.74863322216e-09 |            2.83510026067e-09 | 3.96048753835e-10 |        307
                 17.22 |                18.696 |           1.322391803e-06 | 8.10786276023e-09 |            2.65529759463e-09 | 3.63314649335e-10 |        308
                18.696 |                20.172 |         1.30218029827e-06 | 7.84516951933e-09 |            2.69343978791e-09 | 3.56796352692e-10 |        309
                20.172 |                21.648 |          1.3028943134e-06 | 7.58935649842e-09 |            2.87693498831e-09 |  3.5662793894e-10 |        310
                21.648 |                23.124 |         1.26984020833e-06 | 7.27382353863e-09 |            2.79038275852e-09 | 3.40973089386e-10 |        311
                23.124 |                  24.6 |         1.19926599028e-06 | 6.87616652146e-09 |             2.5022211287e-09 |  3.1408808219e-10 |        312
                  24.6 |                26.076 |         1.15842989077e-06 | 6.61829768143e-09 |            2.60717573583e-09 | 3.13976076515e-10 |        313
                26.076 |                27.552 |         1.09996438202e-06 | 6.27579690077e-09 |            2.72565157911e-09 | 3.12402657072e-10 |        314
                27.552 |                29.028 |         1.04376627407e-06 | 5.92265085876e-09 |            2.65309570952e-09 | 2.98600800992e-10 |        315
                29.028 |                30.504 |         9.66998671971e-07 | 5.63603460238e-09 |            2.80072692113e-09 | 3.03316543532e-10 |        316
                30.504 |                 31.98 |         8.82745583782e-07 | 5.33412634137e-09 |            2.57848215826e-09 | 2.88288665715e-10 |        317
                 31.98 |                33.456 |         7.92436256253e-07 | 4.88420920953e-09 |            2.67054333447e-09 |  2.8353840957e-10 |        318
                33.456 |                35.424 |         6.54531475926e-07 | 3.77108688063e-09 |            2.69274726472e-09 | 2.41879500876e-10 |        319
                35.424 |                37.884 |         4.90215413775e-07 | 2.84801376361e-09 |            2.56230670213e-09 | 2.05903710093e-10 |        320
                37.884 |                40.344 |         3.89606650666e-07 | 2.45455739795e-09 |            2.66699485147e-09 | 2.03081850448e-10 |        321
                40.344 |                43.296 |         3.36368271961e-07 | 2.00568807593e-09 |            2.61081097264e-09 |  1.7670286227e-10 |        322
                43.296 |                46.248 |         2.98983038655e-07 | 1.81342489875e-09 |             2.6971133041e-09 | 1.72236776863e-10 |        323
                46.248 |                  49.2 |         2.64208107726e-07 | 1.63634491868e-09 |            2.60363339274e-09 |  1.6243951345e-10 |        324
                  49.2 |                52.152 |         2.42068359583e-07 | 1.50660603551e-09 |             2.6792869644e-09 |  1.5850403033e-10 |        325
                52.152 |                55.596 |         2.10855922114e-07 | 1.25878007445e-09 |            2.71296787398e-09 | 1.42783915887e-10 |        326
                55.596 |                 59.04 |         1.84011009485e-07 | 1.13515066239e-09 |            2.76400916748e-09 | 1.39123773166e-10 |        327
                 59.04 |                62.976 |         1.62127983553e-07 | 9.65831530534e-10 |            2.68582799966e-09 | 1.24311555074e-10 |        328
                62.976 |                66.912 |         1.45487191226e-07 | 8.85250323413e-10 |            2.63104654021e-09 | 1.19046865029e-10 |        329
                66.912 |                70.848 |         1.33207225339e-07 | 8.21352302487e-10 |            2.68174954266e-09 | 1.16539912998e-10 |        330
                70.848 |                74.784 |         1.20920781049e-07 | 7.61413883799e-10 |            2.69025446492e-09 | 1.13570882528e-10 |        331
                74.784 |                79.212 |         1.08246587626e-07 |  6.5643914724e-10 |            2.67155941419e-09 | 1.03126383122e-10 |        332
                79.212 |                 83.64 |         9.83292241793e-08 | 6.04314617375e-10 |            2.72539451557e-09 | 1.00608918051e-10 |        333
                 83.64 |                88.068 |         8.90782291584e-08 | 5.59698092172e-10 |            2.69373400398e-09 |  9.7329702417e-11 |        334
                88.068 |                92.988 |         8.19449176738e-08 | 4.92899850886e-10 |            2.69714758171e-09 | 8.94231635754e-11 |        335
                92.988 |                97.908 |         7.27981979989e-08 | 4.59378481032e-10 |            2.71886073718e-09 |  8.8777686324e-11 |        336
                97.908 |                103.32 |         6.79661184515e-08 |  4.1388292833e-10 |            2.66948784229e-09 | 8.20248097375e-11 |        337
                103.32 |               108.732 |         6.13657166163e-08 | 3.72381155275e-10 |            2.64688722514e-09 | 7.73379194895e-11 |        338
               108.732 |               114.144 |         5.53276547227e-08 | 3.44220836543e-10 |            2.63819040682e-09 | 7.51655928872e-11 |        339
               114.144 |               119.556 |         5.10206163562e-08 | 3.22113472277e-10 |            2.63266098075e-09 | 7.31700762742e-11 |        340
               119.556 |                125.46 |         4.75352605562e-08 | 2.90307216062e-10 |            2.63074078874e-09 | 6.82949994025e-11 |        341
                125.46 |               131.364 |         4.33163701215e-08 | 2.70132893913e-10 |            2.62837005311e-09 | 6.65418233949e-11 |        342
               131.364 |                137.76 |         3.97019124334e-08 | 2.42794761493e-10 |            2.59848099333e-09 | 6.21145549438e-11 |        343
                137.76 |               144.156 |         3.56414860289e-08 | 2.24130369926e-10 |            2.60781064797e-09 | 6.06262680033e-11 |        344
               144.156 |               151.044 |         3.22462882844e-08 | 2.02958948776e-10 |            2.60963203801e-09 | 5.77374987215e-11 |        345
               151.044 |               158.424 |         2.88781593657e-08 |  1.8088589513e-10 |            2.59163915808e-09 | 5.41885107555e-11 |        346
               158.424 |               166.296 |         2.58505397881e-08 | 1.62285556443e-10 |            2.59239665633e-09 | 5.13920330286e-11 |        347
               166.296 |                174.66 |         2.28434883719e-08 | 1.43565378098e-10 |            2.57709554972e-09 | 4.82207287882e-11 |        348
                174.66 |               183.516 |         2.04700947775e-08 | 1.28088074726e-10 |            2.59114687269e-09 | 4.55716535578e-11 |        349
               183.516 |               193.356 |         1.84188304285e-08 | 1.14075063585e-10 |            2.60484017452e-09 | 4.28993027305e-11 |        350
               193.356 |               203.196 |         1.65690231265e-08 | 1.04809494056e-10 |            2.62839917933e-09 | 4.17443635534e-11 |        351
               203.196 |                214.02 |         1.48898776988e-08 |  9.2714290197e-11 |            2.64621365363e-09 | 3.90853119736e-11 |        352
                214.02 |               225.828 |         1.29498080936e-08 | 8.06623419789e-11 |             2.6497377113e-09 | 3.64872057583e-11 |        353
               225.828 |               239.112 |         1.15619345596e-08 | 7.24505684761e-11 |            2.66996675595e-09 |  3.4816048826e-11 |        354
               239.112 |               252.888 |         1.00014735509e-08 | 6.25247905588e-11 |            2.67389611101e-09 | 3.23290175793e-11 |        355
               252.888 |                268.14 |         8.75177591365e-09 | 5.46265523923e-11 |            2.66240966787e-09 | 3.01295835288e-11 |        356
                268.14 |               285.852 |          7.4599047614e-09 | 4.67411302704e-11 |            2.67229095173e-09 | 2.79752808599e-11 |        357
               285.852 |               304.548 |         6.40310280848e-09 | 4.05254468952e-11 |            2.69525678534e-09 | 2.62925466835e-11 |        358
               304.548 |                324.72 |         5.53239921577e-09 | 3.48724330144e-11 |            2.69449651935e-09 | 2.43368474367e-11 |        359
                324.72 |                346.86 |         4.72791567291e-09 | 2.98672427926e-11 |            2.70636251998e-09 | 2.25971284205e-11 |        360
                346.86 |               371.952 |         4.06049213336e-09 | 2.56200238737e-11 |            2.72225383957e-09 | 2.09775372734e-11 |        361
               371.952 |               401.472 |          3.3671739359e-09 | 2.11910520229e-11 |             2.7669160137e-09 | 1.92095745369e-11 |        362
               401.472 |                435.42 |         2.85425902381e-09 | 1.80336821135e-11 |            2.85572095005e-09 | 1.80382990887e-11 |        363
                435.42 |                482.16 |         2.19077237406e-09 | 1.38378571112e-11 |            2.95140006529e-09 | 1.60614317509e-11 |        364
                482.16 |               564.324 |         1.56913019671e-09 | 9.91284762089e-12 |            3.02111651512e-09 | 1.37547487973e-11 |        365
               564.324 |         2382.08304951 |         7.16886778403e-10 | 4.75809899624e-12 |            3.40718869402e-09 | 1.03730453909e-11 |        366
