# Fit results (zeros indicate that no fitting was performed)
# Reg_no. kT1 kT1_loerr kT1_hierr Z1 Z1_loerr Z1_hierr norm1 norm1_loerr norm1_hierr nH_Gal nH_loerr nH_hierr red_chisq total_counts num_bins model
     14  5.3106 -0.4541  0.6194  0.1111 -0.1111  0.1417 6.4698e-05 -3.0687e-06 3.2499e-06  0.3100  0.0000  0.0000  1.1025   5786.4      202     '1T'
     15  4.8751 -0.4506  0.4683  0.1083 -0.1083  0.1384 6.1991e-05 -3.1961e-06 3.3341e-06  0.3100  0.0000  0.0000  1.1605   5629.8      200     '1T'
     16  5.2643 -0.4339  0.5458  0.3217 -0.1520  0.1650 5.6812e-05 -2.8176e-06 2.9314e-06  0.3100  0.0000  0.0000  1.1272   5721.3      202     '1T'
     17  4.8812 -0.4562  0.4760  0.0678 -0.0678  0.1377 5.9675e-05 -3.1129e-06 3.1163e-06  0.3100  0.0000  0.0000  1.1671   5661.0      200     '1T'
     18  4.3070 -0.3248  0.4276  0.0867 -0.0867  0.1254 6.2704e-05 -3.1877e-06 3.5303e-06  0.3100  0.0000  0.0000  1.0993   5846.3      209     '1T'
     19  4.8127 -0.4434  0.4635  0.0955 -0.0955  0.1345 5.9378e-05 -2.9302e-06 3.0529e-06  0.3100  0.0000  0.0000  1.1989   5894.3      211     '1T'
     20  4.3749 -0.3558  0.4380  0.1326 -0.1203  0.1309 5.9170e-05 -2.9794e-06 3.2826e-06  0.3100  0.0000  0.0000  0.9895   5879.2      214     '1T'
     21  4.7653 -0.4321  0.5097  0.0000 -0.0000  0.0968 5.9047e-05 -2.6262e-06 1.9746e-06  0.3100  0.0000  0.0000  1.2197   5807.5      213     '1T'
     22  4.2366 -0.3351  0.4626  0.0782 -0.0782  0.1304 5.7732e-05 -3.1544e-06 3.2942e-06  0.3100  0.0000  0.0000  1.0985   5612.8      208     '1T'
     23  4.7023 -0.4413  0.4821  0.0913 -0.0913  0.1471 5.2804e-05 -2.8949e-06 2.9846e-06  0.3100  0.0000  0.0000  1.0168   5474.1      206     '1T'
     24  4.7659 -0.4691  0.4951  0.1252 -0.1252  0.1604 4.9480e-05 -2.8621e-06 2.9869e-06  0.3100  0.0000  0.0000  1.0693   5418.7      210     '1T'
     25  4.2424 -0.3425  0.4043  0.0918 -0.0918  0.1334 5.2785e-05 -2.8544e-06 3.1706e-06  0.3100  0.0000  0.0000  1.2339   5671.6      215     '1T'
     26  4.7914 -0.4687  0.4900  0.1773 -0.1385  0.1500 4.8468e-05 -2.5089e-06 2.6038e-06  0.3100  0.0000  0.0000  1.0805   5487.6      213     '1T'
     27  4.2928 -0.3431  0.4150  0.2961 -0.1594  0.1765 4.6891e-05 -2.8264e-06 3.1473e-06  0.3100  0.0000  0.0000  1.1323   5352.6      211     '1T'
     28  4.1957 -0.3487  0.4738  0.1152 -0.1152  0.1437 5.1893e-05 -3.0113e-06 3.1556e-06  0.3100  0.0000  0.0000  1.1276   5488.8      218     '1T'
     29  4.0824 -0.3641  0.4084  0.0592 -0.0592  0.1404 5.1045e-05 -3.2182e-06 3.1086e-06  0.3100  0.0000  0.0000  1.0965   5369.7      212     '1T'
     30  3.9863 -0.3429  0.3724  0.0743 -0.0743  0.1280 5.1155e-05 -2.8346e-06 2.9626e-06  0.3100  0.0000  0.0000  1.2199   5384.5      217     '1T'
     31  4.0940 -0.3510  0.3902  0.0000 -0.0000  0.1186 5.1753e-05 -2.9741e-06 2.0361e-06  0.3100  0.0000  0.0000  1.1242   5498.0      218     '1T'
     32  4.3657 -0.3848  0.4917  0.0468 -0.0468  0.1389 4.8519e-05 -2.6443e-06 2.6371e-06  0.3100  0.0000  0.0000  1.0269   5438.6      219     '1T'
     33  4.0310 -0.3598  0.4297  0.0090 -0.0090  0.1323 5.0184e-05 -3.0507e-06 2.1819e-06  0.3100  0.0000  0.0000  1.1409   5512.7      222     '1T'
     34  4.0287 -0.3570  0.4040  0.0232 -0.0232  0.1305 4.9087e-05 -2.9201e-06 2.3819e-06  0.3100  0.0000  0.0000  1.1140   5453.5      219     '1T'
     35  3.9367 -0.3396  0.3513  0.1263 -0.1256  0.1413 4.9851e-05 -3.0034e-06 3.1606e-06  0.3100  0.0000  0.0000  0.9917   5588.0      224     '1T'
     36  4.5264 -0.5042  0.5113  0.0000 -0.0000  0.1144 5.0620e-05 -2.4020e-06 2.2532e-06  0.3100  0.0000  0.0000  1.1632   5657.6      224     '1T'
     37  4.5146 -0.4331  0.4963  0.2392 -0.1539  0.1715 4.5516e-05 -2.6791e-06 2.8108e-06  0.3100  0.0000  0.0000  1.0809   5443.6      226     '1T'
     38  4.2101 -0.3482  0.4799  0.2093 -0.1449  0.1618 4.7942e-05 -2.8868e-06 3.0235e-06  0.3100  0.0000  0.0000  1.1398   5489.3      228     '1T'
     39  3.7227 -0.3293  0.3340  0.3663 -0.1609  0.1881 4.4480e-05 -3.1468e-06 3.2812e-06  0.3100  0.0000  0.0000  1.0779   5270.2      219     '1T'
     40  3.4111 -0.2735  0.3404  0.0067 -0.0067  0.1152 5.1949e-05 -3.3236e-06 2.6018e-06  0.3100  0.0000  0.0000  1.0133   5384.6      224     '1T'
     41  3.9882 -0.3592  0.3935  0.0049 -0.0049  0.1224 5.0702e-05 -2.8230e-06 2.1067e-06  0.3100  0.0000  0.0000  1.1703   5516.9      229     '1T'
     42  4.0638 -0.3656  0.4173  0.0790 -0.0790  0.1426 4.7514e-05 -2.9168e-06 3.0043e-06  0.3100  0.0000  0.0000  1.0702   5439.0      225     '1T'
     43  4.1393 -0.3757  0.4516  0.0488 -0.0488  0.1456 4.7134e-05 -2.8374e-06 2.6460e-06  0.3100  0.0000  0.0000  1.1666   5339.0      225     '1T'
     44  3.9936 -0.3726  0.4181  0.0159 -0.0159  0.1333 4.9313e-05 -2.9114e-06 2.3119e-06  0.3100  0.0000  0.0000  1.1590   5446.6      231     '1T'
     45  4.1777 -0.3787  0.4359  0.0050 -0.0050  0.1379 5.0379e-05 -2.9787e-06 2.1476e-06  0.3100  0.0000  0.0000  0.9680   5521.9      231     '1T'
     46  3.6405 -0.3297  0.3543  0.1764 -0.1312  0.1525 4.7758e-05 -3.2111e-06 3.3236e-06  0.3100  0.0000  0.0000  1.1753   5351.1      226     '1T'
     47  4.2821 -0.3944  0.4996  0.1695 -0.1593  0.1813 4.5215e-05 -3.0090e-06 3.4073e-06  0.3100  0.0000  0.0000  0.9352   5322.7      229     '1T'
     48  3.9253 -0.3614  0.3721  0.1556 -0.1397  0.1595 4.6037e-05 -3.0074e-06 3.1685e-06  0.3100  0.0000  0.0000  1.1620   5340.0      227     '1T'
     49  4.1498 -0.3447  0.4700  0.3718 -0.1753  0.2016 4.3873e-05 -2.9162e-06 3.1136e-06  0.3100  0.0000  0.0000  1.2329   5587.2      239     '1T'
     50  4.1652 -0.3542  0.5047  0.2544 -0.1552  0.1739 4.4121e-05 -2.7551e-06 2.8975e-06  0.3100  0.0000  0.0000  1.0441   5442.0      233     '1T'
     51  4.0318 -0.3546  0.4134  0.1360 -0.1360  0.1510 4.8986e-05 -2.9194e-06 3.0598e-06  0.3100  0.0000  0.0000  1.3529   5719.1      239     '1T'
     52  4.2517 -0.3829  0.4703  0.0452 -0.0452  0.1465 5.0255e-05 -2.9114e-06 2.7815e-06  0.3100  0.0000  0.0000  0.9902   5608.2      245     '1T'
     53  4.4311 -0.4766  0.5326  0.1666 -0.1571  0.1772 4.4153e-05 -2.7948e-06 3.2027e-06  0.3100  0.0000  0.0000  1.1518   5391.4      236     '1T'
     54  5.0707 -0.5492  0.6803  0.1034 -0.1034  0.1809 4.4258e-05 -2.5903e-06 2.6764e-06  0.3100  0.0000  0.0000  1.1442   5391.5      244     '1T'
     55  4.7351 -0.5467  0.5779  0.0427 -0.0427  0.1640 4.5480e-05 -2.6093e-06 2.1319e-06  0.3100  0.0000  0.0000  1.2270   5370.1      241     '1T'
     56  4.0998 -0.3688  0.4222  0.1097 -0.1097  0.1526 4.9348e-05 -2.9616e-06 3.1156e-06  0.3100  0.0000  0.0000  1.0242   5681.3      250     '1T'
     57  5.0741 -0.5353  0.6144  0.2375 -0.1832  0.2081 4.5068e-05 -2.8743e-06 3.0211e-06  0.3100  0.0000  0.0000  1.1655   5782.6      256     '1T'
     58  4.2278 -0.3851  0.5343  0.1145 -0.1145  0.1604 4.6064e-05 -2.9390e-06 3.0839e-06  0.3100  0.0000  0.0000  1.0486   5417.5      239     '1T'
     59  4.7142 -0.5065  0.5306  0.1984 -0.1626  0.1819 4.8604e-05 -2.9499e-06 3.0520e-06  0.3100  0.0000  0.0000  1.1098   5780.6      254     '1T'
     60  4.6454 -0.5010  0.5420  0.1139 -0.1139  0.1760 4.7947e-05 -3.0212e-06 3.1132e-06  0.3100  0.0000  0.0000  0.9110   5661.9      246     '1T'
     61  3.9014 -0.3843  0.4060  0.0208 -0.0208  0.1385 4.9542e-05 -3.2288e-06 2.5068e-06  0.3100  0.0000  0.0000  1.3118   5436.1      242     '1T'
     62  4.5245 -0.4525  0.5467  0.2119 -0.1748  0.2012 4.3720e-05 -2.9825e-06 3.1458e-06  0.3100  0.0000  0.0000  1.1212   5358.3      242     '1T'
     63  4.0904 -0.3893  0.5211  0.1091 -0.1091  0.1595 4.8081e-05 -3.1268e-06 3.3199e-06  0.3100  0.0000  0.0000  0.9717   5517.7      247     '1T'
     64  4.4850 -0.4286  0.5699  0.0025 -0.0025  0.1519 5.0023e-05 -2.9063e-06 2.0276e-06  0.3100  0.0000  0.0000  1.1094   5739.7      265     '1T'
     65  4.8991 -0.5704  0.6737  0.0769 -0.0769  0.1737 4.5478e-05 -2.6157e-06 2.5983e-06  0.3100  0.0000  0.0000  1.2766   5607.3      253     '1T'
     66  4.4966 -0.4841  0.5428  0.2166 -0.1663  0.1864 4.4136e-05 -2.7914e-06 3.0323e-06  0.3100  0.0000  0.0000  1.1050   5391.1      249     '1T'
     67  4.1705 -0.4082  0.6037  0.0188 -0.0188  0.1492 4.8590e-05 -3.0955e-06 2.4389e-06  0.3100  0.0000  0.0000  1.1551   5436.2      255     '1T'
     68  5.1360 -0.5616  0.6401  0.1589 -0.1589  0.1976 4.4641e-05 -2.7536e-06 2.8837e-06  0.3100  0.0000  0.0000  1.2057   5532.3      257     '1T'
     69  4.4938 -0.5052  0.5938  0.0285 -0.0285  0.1679 4.6755e-05 -2.9744e-06 2.5758e-06  0.3100  0.0000  0.0000  1.2298   5373.8      255     '1T'
     70  4.1553 -0.3822  0.5298  0.2048 -0.1573  0.1783 4.7509e-05 -3.1442e-06 3.3035e-06  0.3100  0.0000  0.0000  1.1358   5643.8      263     '1T'
     71  4.6506 -0.5263  0.5718  0.0834 -0.0834  0.1666 4.9265e-05 -2.8961e-06 2.9019e-06  0.3100  0.0000  0.0000  1.0826   5702.0      262     '1T'
     72  4.4232 -0.5625  0.6206  0.0007 -0.0007  0.1473 4.8693e-05 -2.9728e-06 2.5093e-06  0.3100  0.0000  0.0000  1.2919   5432.0      258     '1T'
     73  4.2293 -0.3919  0.5061  0.2168 -0.1656  0.1894 4.7143e-05 -3.1734e-06 3.3731e-06  0.3100  0.0000  0.0000  1.0640   5631.2      270     '1T'
     74  4.5406 -0.5298  0.5607  0.3842 -0.2041  0.2388 4.2488e-05 -3.1098e-06 3.4746e-06  0.3100  0.0000  0.0000  1.1603   5441.2      267     '1T'
     75  4.5128 -0.5125  0.5437  0.2825 -0.1806  0.2054 4.5449e-05 -3.0210e-06 3.3758e-06  0.3100  0.0000  0.0000  0.9437   5613.2      274     '1T'
     76  4.8572 -0.5795  0.6161  0.0937 -0.0937  0.1907 4.4592e-05 -2.8843e-06 2.8723e-06  0.3100  0.0000  0.0000  1.1306   5451.2      269     '1T'
     77  4.2984 -0.3908  0.6436  0.2262 -0.1732  0.1930 4.4541e-05 -3.0286e-06 2.9895e-06  0.3100  0.0000  0.0000  1.0250   5479.0      262     '1T'
     78  4.5654 -0.4925  0.5810  0.2313 -0.1835  0.2142 4.3391e-05 -3.0992e-06 3.2868e-06  0.3100  0.0000  0.0000  0.8451   5371.5      264     '1T'
     79  4.0732 -0.4046  0.4983  0.3003 -0.1779  0.2109 4.3922e-05 -3.2889e-06 3.5011e-06  0.3100  0.0000  0.0000  1.1655   5478.0      268     '1T'
     80  4.3644 -0.4454  0.5931  0.0753 -0.0753  0.1751 4.8187e-05 -3.2110e-06 3.2302e-06  0.3100  0.0000  0.0000  1.1745   5667.7      279     '1T'
     81  3.7276 -0.3812  0.4342  0.0000 -0.0000  0.1312 5.2123e-05 -3.4457e-06 2.3077e-06  0.3100  0.0000  0.0000  1.0872   5393.7      274     '1T'
     82  3.9132 -0.4056  0.4301  0.1742 -0.1531  0.1769 4.7403e-05 -3.3546e-06 3.5277e-06  0.3100  0.0000  0.0000  1.2430   5475.9      277     '1T'
     83  3.8494 -0.4056  0.4210  0.1401 -0.1401  0.1699 4.8256e-05 -3.4214e-06 3.5763e-06  0.3100  0.0000  0.0000  1.1537   5507.7      282     '1T'
     84  4.2821 -0.4591  0.7422  0.0000 -0.0000  0.1439 4.7938e-05 -3.1417e-06 2.2690e-06  0.3100  0.0000  0.0000  1.2058   5443.7      291     '1T'
     85  4.5838 -0.5432  0.6247  0.2079 -0.1899  0.2224 4.4899e-05 -3.3238e-06 3.5663e-06  0.3100  0.0000  0.0000  1.2135   5560.4      290     '1T'
     86  4.0041 -0.4527  0.6068  0.0394 -0.0394  0.1658 4.8506e-05 -3.2169e-06 2.9063e-06  0.3100  0.0000  0.0000  1.2371   5382.1      289     '1T'
     87  4.2341 -0.4305  0.6687  0.1649 -0.1649  0.1954 4.7988e-05 -3.5484e-06 3.5994e-06  0.3100  0.0000  0.0000  1.1252   5692.7      296     '1T'
     88  4.6345 -0.5762  0.6330  0.2500 -0.1962  0.2222 4.3895e-05 -3.0868e-06 3.1950e-06  0.3100  0.0000  0.0000  1.2740   5575.4      302     '1T'
     89  4.1486 -0.4524  0.6372  0.0830 -0.0830  0.1804 4.8773e-05 -3.4188e-06 3.4305e-06  0.3100  0.0000  0.0000  1.3372   5607.9      304     '1T'
     90  3.7124 -0.4257  0.4244  0.2953 -0.1747  0.2046 4.6648e-05 -3.6252e-06 3.7648e-06  0.3100  0.0000  0.0000  1.2100   5419.2      308     '1T'
     91  4.1550 -0.4467  0.8432  0.3334 -0.2102  0.2448 4.3824e-05 -3.7259e-06 3.6366e-06  0.3100  0.0000  0.0000  1.4116   5499.5      319     '1T'
     92  4.0246 -0.4564  0.5406  0.0770 -0.0770  0.1808 5.1243e-05 -3.7653e-06 3.6978e-06  0.3100  0.0000  0.0000  1.3423   5780.4      325     '1T'
     93  4.0423 -0.4203  0.5372  0.3743 -0.1988  0.2349 4.5749e-05 -3.5707e-06 3.7542e-06  0.3100  0.0000  0.0000  1.3360   5708.0      314     '1T'
     94  3.1844 -0.3147  0.3924  0.3793 -0.1720  0.2152 4.6627e-05 -4.2688e-06 4.5478e-06  0.3100  0.0000  0.0000  1.7183   5445.6      311     '1T'
     95  3.2462 -0.3706  0.5569  0.0541 -0.0541  0.1552 5.1359e-05 -4.6899e-06 4.3969e-06  0.3100  0.0000  0.0000  1.3901   5177.6      329     '1T'
     96  3.1731 -0.3602  0.5164  0.2135 -0.1552  0.1927 4.7217e-05 -4.4126e-06 4.6961e-06  0.3100  0.0000  0.0000  1.3891   5148.8      345     '1T'
     97  2.6627 -0.2851  0.4446  0.0675 -0.0675  0.1325 5.3235e-05 -5.5521e-06 5.3767e-06  0.3100  0.0000  0.0000  1.3398   4927.4      335     '1T'
     98  2.4236 -0.2873  0.3019  0.0672 -0.0672  0.1133 5.3086e-05 -5.2714e-06 5.6198e-06  0.3100  0.0000  0.0000  1.2847   4632.1      349     '1T'
     99  2.4611 -0.2964  0.3724  0.0805 -0.0805  0.1294 5.1711e-05 -5.6522e-06 6.0613e-06  0.3100  0.0000  0.0000  1.1966   4505.4      360     '1T'
    100  2.5488 -0.3333  0.4941  0.1348 -0.1256  0.1812 4.5848e-05 -5.9988e-06 6.1567e-06  0.3100  0.0000  0.0000  1.4591   4197.4      357     '1T'
    101  2.3842 -0.3151  0.3052  0.1048 -0.0980  0.1262 5.3574e-05 -5.7228e-06 6.1143e-06  0.3100  0.0000  0.0000  1.4234   4594.4      358     '1T'
    102  2.6852 -0.3330  0.5019  0.0000 -0.0000  0.1060 5.3889e-05 -5.2907e-06 4.4732e-06  0.3100  0.0000  0.0000  1.3121   4509.6      369     '1T'
    103  1.6022 -0.1370  0.3499  0.0656 -0.0422  0.0507 7.7280e-05 -1.1614e-05 8.4547e-06  0.3100  0.0000  0.0000  1.2304   4408.1      376     '1T'
    104  4.0067 -0.5767  0.7769  0.1498 -0.1498  0.2515 6.0998e-05 -5.5207e-06 5.7176e-06  0.3100  0.0000  0.0000  1.4228   5585.8      410     '1T'
    105  1.8857 -0.9681  0.1707  0.3794 -0.1332  0.1839 6.9507e-05 -9.4133e-06 5.8009e-05  0.3100  0.0000  0.0000  1.5570   5351.2      443     '1T'
