# Fit results (zeros indicate that no fitting was performed)
# Reg_no. kT1 kT1_loerr kT1_hierr Z1 Z1_loerr Z1_hierr norm1 norm1_loerr norm1_hierr nH_Gal nH_loerr nH_hierr red_chisq total_counts num_bins model
     29  6.8408 -0.2439  0.3532  0.1767 -0.0518  0.0528 2.1808e-04 -3.3177e-06 3.4166e-06  0.3100  0.0000  0.0000  1.1862  29424.3      358     '1T'
     30  7.9478 -0.3924  0.3975  0.2059 -0.0656  0.0666 1.8049e-04 -3.0700e-06 3.0699e-06  0.3100  0.0000  0.0000  1.0054  25263.2      357     '1T'
     31  9.6290 -0.5705  0.5708  0.4411 -0.0912  0.0944 1.8313e-04 -3.4301e-06 3.4316e-06  0.3100  0.0000  0.0000  1.0935  27000.6      364     '1T'
     32 10.2073 -0.5997  0.6034  0.3812 -0.0960  0.0978 1.7299e-04 -3.2966e-06 3.3007e-06  0.3100  0.0000  0.0000  0.9312  25577.1      364     '1T'
     33  9.9187 -0.5966  0.5990  0.3556 -0.0921  0.0941 1.7078e-04 -3.2147e-06 3.2217e-06  0.3100  0.0000  0.0000  1.0311  25471.5      359     '1T'
     34  9.2377 -0.5938  0.5983  0.3528 -0.0860  0.0875 1.7446e-04 -3.2007e-06 3.2092e-06  0.3100  0.0000  0.0000  1.0056  25719.3      360     '1T'
     35  9.7320 -0.5908  0.5953  0.3552 -0.0907  0.0919 1.7781e-04 -3.3018e-06 3.3118e-06  0.3100  0.0000  0.0000  1.0452  26173.7      361     '1T'
     36  9.7381 -0.5808  0.5830  0.4047 -0.0923  0.0945 1.8070e-04 -3.3968e-06 3.4016e-06  0.3100  0.0000  0.0000  0.9970  26562.9      363     '1T'
     37  9.4638 -0.5964  0.6020  0.2994 -0.0854  0.0862 1.8577e-04 -3.3416e-06 3.3480e-06  0.3100  0.0000  0.0000  1.0104  26454.6      362     '1T'
     38  9.0482 -0.5258  0.5858  0.3748 -0.0847  0.0862 1.9106e-04 -3.4665e-06 3.4719e-06  0.3100  0.0000  0.0000  1.0013  26660.9      361     '1T'
     39  9.2636 -0.5920  0.5962  0.2606 -0.0806  0.0814 1.9144e-04 -3.3654e-06 3.3732e-06  0.3100  0.0000  0.0000  1.0558  26470.8      365     '1T'
     40  9.1969 -0.5793  0.5814  0.3842 -0.0848  0.0870 1.8993e-04 -3.4482e-06 3.4508e-06  0.3100  0.0000  0.0000  0.9467  26984.7      366     '1T'
     41  9.7984 -0.5937  0.5977  0.2590 -0.0843  0.0857 1.9077e-04 -3.3852e-06 3.3871e-06  0.3100  0.0000  0.0000  1.0134  26794.2      360     '1T'
     42  9.1914 -0.5830  0.5923  0.2525 -0.0780  0.0787 1.9034e-04 -3.2684e-06 3.2759e-06  0.3100  0.0000  0.0000  1.1140  26990.7      365     '1T'
     43  9.4131 -0.5853  0.5884  0.3187 -0.0844  0.0858 1.8462e-04 -3.3146e-06 3.3164e-06  0.3100  0.0000  0.0000  1.1997  27020.3      366     '1T'
     44  8.7454 -0.4117  0.5934  0.2908 -0.0781  0.0796 1.8016e-04 -3.1753e-06 3.1797e-06  0.3100  0.0000  0.0000  0.9511  26315.8      365     '1T'
     45  9.3422 -0.6074  0.6124  0.2154 -0.0808  0.0815 1.7956e-04 -3.1702e-06 3.1717e-06  0.3100  0.0000  0.0000  1.1080  25898.6      364     '1T'
     46  9.1866 -0.5852  0.5952  0.3512 -0.0857  0.0877 1.7504e-04 -3.2136e-06 3.2145e-06  0.3100  0.0000  0.0000  1.0934  26318.8      365     '1T'
     47  9.2342 -0.6076  0.6121  0.2406 -0.0825  0.0834 1.7682e-04 -3.1837e-06 3.1898e-06  0.3100  0.0000  0.0000  1.0482  25638.4      365     '1T'
     48  9.8775 -0.6178  0.6210  0.2282 -0.0889  0.0901 1.7295e-04 -3.2125e-06 3.2212e-06  0.3100  0.0000  0.0000  1.0771  25089.7      363     '1T'
     49  9.9875 -0.5895  0.5921  0.2825 -0.0862  0.0878 1.8609e-04 -3.3111e-06 3.3151e-06  0.3100  0.0000  0.0000  1.1288  27759.2      372     '1T'
     50  9.8956 -0.5968  0.6003  0.3432 -0.0933  0.0952 1.7616e-04 -3.3233e-06 3.3227e-06  0.3100  0.0000  0.0000  1.1403  26761.4      369     '1T'
     51  9.9015 -0.5953  0.5971  0.3082 -0.0901  0.0925 1.7676e-04 -3.2813e-06 3.2752e-06  0.3100  0.0000  0.0000  1.0536  26791.5      372     '1T'
     52  9.5658 -0.5937  0.5968  0.2576 -0.0849  0.0864 1.7939e-04 -3.2261e-06 3.2276e-06  0.3100  0.0000  0.0000  1.1700  27138.4      366     '1T'
     53  9.3733 -0.5936  0.5971  0.3215 -0.0877  0.0895 1.7827e-04 -3.2912e-06 3.2951e-06  0.3100  0.0000  0.0000  1.1140  26889.7      370     '1T'
     54 10.8483 -0.5281  0.9644  0.1145 -0.0910  0.0921 1.8347e-04 -3.3317e-06 3.7278e-06  0.3100  0.0000  0.0000  1.0850  26237.9      368     '1T'
     55  9.8620 -0.6027  0.6037  0.3320 -0.0935  0.0962 1.7563e-04 -3.3571e-06 3.3538e-06  0.3100  0.0000  0.0000  1.0940  26163.3      369     '1T'
     56 10.0632 -0.6246  0.6282  0.2067 -0.0901  0.0910 1.7432e-04 -3.2219e-06 3.2273e-06  0.3100  0.0000  0.0000  1.0371  25697.2      369     '1T'
     57 10.1222 -0.6218  0.6271  0.2744 -0.0959  0.0970 1.6931e-04 -3.2428e-06 3.2485e-06  0.3100  0.0000  0.0000  1.0631  25636.0      372     '1T'
     58  9.4886 -0.6234  0.6273  0.3169 -0.0942  0.0958 1.6371e-04 -3.1895e-06 3.1957e-06  0.3100  0.0000  0.0000  1.1622  25140.1      365     '1T'
     59  9.8001 -0.6374  0.6428  0.2263 -0.0922  0.0927 1.7063e-04 -3.2267e-06 3.2340e-06  0.3100  0.0000  0.0000  1.0707  25191.2      365     '1T'
     60 10.1542 -0.6384  0.6425  0.2572 -0.0980  0.0995 1.6856e-04 -3.3045e-06 3.3100e-06  0.3100  0.0000  0.0000  1.0284  24948.0      368     '1T'
     61  9.9101 -0.6187  0.6241  0.1375 -0.0865  0.0868 1.8983e-04 -3.3908e-06 3.3945e-06  0.3100  0.0000  0.0000  1.1071  27412.9      371     '1T'
     62  9.3032 -0.6226  0.6284  0.1479 -0.0810  0.0810 1.8329e-04 -3.2150e-06 3.2196e-06  0.3100  0.0000  0.0000  1.0671  26887.3      375     '1T'
     63  9.5554 -0.6236  0.6270  0.2633 -0.0922  0.0937 1.6937e-04 -3.2353e-06 3.2435e-06  0.3100  0.0000  0.0000  1.1222  26027.0      368     '1T'
     64  9.9004 -0.6303  0.6338  0.2657 -0.0954  0.0970 1.6610e-04 -3.2177e-06 3.2206e-06  0.3100  0.0000  0.0000  1.0352  25532.4      370     '1T'
     65  9.9914 -0.6272  0.6347  0.2061 -0.0937  0.0937 1.8090e-04 -3.3729e-06 3.3786e-06  0.3100  0.0000  0.0000  0.8833  27408.5      379     '1T'
     66  9.6651 -0.6230  0.6271  0.1988 -0.0895  0.0902 1.7621e-04 -3.2617e-06 3.2712e-06  0.3100  0.0000  0.0000  0.9556  26904.6      377     '1T'
     67  9.9098 -0.6174  0.6191  0.2819 -0.0944  0.0967 1.7495e-04 -3.3494e-06 3.3543e-06  0.3100  0.0000  0.0000  1.0613  26974.4      382     '1T'
     68  8.5465 -0.4228  0.5602  0.1691 -0.0775  0.0787 1.7565e-04 -3.1661e-06 3.1650e-06  0.3100  0.0000  0.0000  1.0076  26416.3      374     '1T'
     69  9.8101 -0.6397  0.6438  0.2212 -0.0952  0.0964 1.6964e-04 -3.2871e-06 3.2932e-06  0.3100  0.0000  0.0000  1.0414  25852.4      372     '1T'
     70  9.8725 -0.6422  0.6467  0.1429 -0.0921  0.0930 1.7458e-04 -3.3064e-06 3.3116e-06  0.3100  0.0000  0.0000  0.9968  26058.2      377     '1T'
     71  9.4417 -0.6450  0.6504  0.2384 -0.0953  0.0962 1.6953e-04 -3.3228e-06 3.3310e-06  0.3100  0.0000  0.0000  0.9259  25695.6      379     '1T'
     72  9.8731 -0.6611  0.6691  0.0615 -0.0615  0.0902 1.6874e-04 -3.1486e-06 3.0953e-06  0.3100  0.0000  0.0000  0.9380  25449.5      378     '1T'
     73  9.8976 -0.6308  0.6344  0.2089 -0.0935  0.0948 1.8043e-04 -3.4229e-06 3.4256e-06  0.3100  0.0000  0.0000  1.0040  27257.6      386     '1T'
     74 10.7352 -0.6758  1.4456  0.0917 -0.0917  0.1028 1.7102e-04 -3.3511e-06 4.5224e-06  0.3100  0.0000  0.0000  1.1077  25478.2      380     '1T'
     75  9.8488 -0.6503  0.6546  0.2111 -0.0968  0.0982 1.6810e-04 -3.3001e-06 3.3014e-06  0.3100  0.0000  0.0000  0.9709  25714.8      381     '1T'
     76  9.8197 -0.6515  0.6561  0.2138 -0.0969  0.0986 1.6517e-04 -3.2648e-06 3.2629e-06  0.3100  0.0000  0.0000  1.0377  25561.5      380     '1T'
     77  9.6349 -0.6437  0.6469  0.2234 -0.0949  0.0972 1.6762e-04 -3.2910e-06 3.2896e-06  0.3100  0.0000  0.0000  1.0085  25998.6      379     '1T'
     78  9.1238 -0.5939  0.6571  0.2145 -0.0925  0.0939 1.6466e-04 -3.2269e-06 3.2285e-06  0.3100  0.0000  0.0000  1.0181  25409.2      375     '1T'
     79  9.5169 -0.6488  0.6513  0.2075 -0.0941  0.0960 1.6487e-04 -3.2373e-06 3.2403e-06  0.3100  0.0000  0.0000  1.0903  25706.5      379     '1T'
     80  8.9580 -0.5009  0.6446  0.3200 -0.0963  0.0994 1.6222e-04 -3.2980e-06 3.2979e-06  0.3100  0.0000  0.0000  1.0245  25574.5      384     '1T'
     81  8.7380 -0.4531  0.6585  0.2242 -0.0911  0.0928 1.6282e-04 -3.2133e-06 3.2188e-06  0.3100  0.0000  0.0000  0.8996  25322.0      383     '1T'
     82  8.1073 -0.4277  0.4319  0.2466 -0.0829  0.0854 1.6581e-04 -3.2637e-06 3.2655e-06  0.3100  0.0000  0.0000  1.1020  25762.2      385     '1T'
     83  8.5476 -0.4191  0.6663  0.2647 -0.0882  0.0893 1.7503e-04 -3.3740e-06 3.3723e-06  0.3100  0.0000  0.0000  1.0286  27261.3      387     '1T'
     84  8.5431 -0.4319  0.6108  0.2213 -0.0857  0.0879 1.7031e-04 -3.3323e-06 3.3348e-06  0.3100  0.0000  0.0000  1.1137  26223.4      386     '1T'
     85  8.1305 -0.4216  0.4259  0.2892 -0.0866  0.0895 1.6715e-04 -3.3363e-06 3.3372e-06  0.3100  0.0000  0.0000  1.1208  26359.3      384     '1T'
     86  8.3517 -0.4386  0.5385  0.1826 -0.0835  0.0853 1.7072e-04 -3.3030e-06 3.2969e-06  0.3100  0.0000  0.0000  1.0382  26244.8      388     '1T'
     87  8.9383 -0.5346  0.6652  0.2546 -0.0957  0.0977 1.6210e-04 -3.2850e-06 3.2887e-06  0.3100  0.0000  0.0000  1.0267  25387.4      386     '1T'
     88  8.1601 -0.4406  0.4463  0.2101 -0.0840  0.0861 1.6709e-04 -3.2890e-06 3.2771e-06  0.3100  0.0000  0.0000  1.0704  25694.0      390     '1T'
     89  8.0123 -0.4354  0.4384  0.2608 -0.0880  0.0909 1.6493e-04 -3.3948e-06 3.3990e-06  0.3100  0.0000  0.0000  0.9498  25420.9      383     '1T'
     90  8.6409 -0.4421  0.6505  0.2306 -0.0913  0.0933 1.7658e-04 -3.4790e-06 3.4871e-06  0.3100  0.0000  0.0000  1.1197  27018.5      389     '1T'
     91  8.2804 -0.4456  0.4714  0.2356 -0.0902  0.0928 1.6458e-04 -3.3806e-06 3.3796e-06  0.3100  0.0000  0.0000  0.9798  25344.8      384     '1T'
     92  7.9514 -0.4443  0.4502  0.1415 -0.0801  0.0816 1.7300e-04 -3.3515e-06 3.3508e-06  0.3100  0.0000  0.0000  1.1920  25975.9      385     '1T'
     93  8.1083 -0.4423  0.4480  0.1977 -0.0855  0.0875 1.7170e-04 -3.4311e-06 3.4254e-06  0.3100  0.0000  0.0000  1.0516  25910.0      387     '1T'
     94  8.4211 -0.4454  0.6369  0.2411 -0.0918  0.0946 1.6900e-04 -3.4881e-06 3.4875e-06  0.3100  0.0000  0.0000  0.9572  25525.0      390     '1T'
     95  7.8823 -0.4448  0.4499  0.1813 -0.0806  0.0826 1.7501e-04 -3.4450e-06 3.4449e-06  0.3100  0.0000  0.0000  1.1159  25782.6      389     '1T'
     96  7.3115 -0.4345  0.4382  0.2697 -0.0813  0.0844 1.7028e-04 -3.5032e-06 3.4998e-06  0.3100  0.0000  0.0000  1.0492  25181.6      383     '1T'
     97  8.1951 -0.4451  0.4744  0.1228 -0.0800  0.0815 1.8617e-04 -3.5544e-06 3.5532e-06  0.3100  0.0000  0.0000  1.0861  27066.9      400     '1T'
     98  7.9298 -0.4342  0.4394  0.1780 -0.0819  0.0839 1.8731e-04 -3.6656e-06 3.6652e-06  0.3100  0.0000  0.0000  1.0579  27341.0      395     '1T'
     99  7.8495 -0.4431  0.4477  0.2581 -0.0873  0.0902 1.7150e-04 -3.5483e-06 3.5502e-06  0.3100  0.0000  0.0000  1.0021  25344.9      396     '1T'
    100  7.4799 -0.4332  0.4370  0.2678 -0.0824  0.0854 1.7846e-04 -3.6349e-06 3.6316e-06  0.3100  0.0000  0.0000  1.0552  26490.4      398     '1T'
    101  7.4925 -0.4331  0.4367  0.2263 -0.0808  0.0838 1.8218e-04 -3.6942e-06 3.6894e-06  0.3100  0.0000  0.0000  1.1073  26704.4      396     '1T'
    102  7.2075 -0.4007  0.4300  0.2421 -0.0772  0.0801 1.8615e-04 -3.6926e-06 3.6714e-06  0.3100  0.0000  0.0000  1.0820  27203.6      401     '1T'
    103  7.4614 -0.4390  0.4444  0.1290 -0.0753  0.0770 1.8864e-04 -3.6313e-06 3.6267e-06  0.3100  0.0000  0.0000  1.1748  26907.8      396     '1T'
    104  7.2223 -0.4117  0.4313  0.2724 -0.0812  0.0842 1.8333e-04 -3.7546e-06 3.7469e-06  0.3100  0.0000  0.0000  1.0964  26680.7      400     '1T'
    105  6.9881 -0.3309  0.4315  0.2425 -0.0765  0.0794 1.9133e-04 -3.8210e-06 3.8050e-06  0.3100  0.0000  0.0000  1.0900  27062.8      396     '1T'
    106  6.9253 -0.3098  0.4269  0.2757 -0.0783  0.0807 1.9140e-04 -3.8276e-06 3.8314e-06  0.3100  0.0000  0.0000  1.0413  27196.2      408     '1T'
    107  6.7358 -0.3031  0.4400  0.2382 -0.0768  0.0790 1.8328e-04 -3.7913e-06 3.8319e-06  0.3100  0.0000  0.0000  1.1090  25457.0      388     '1T'
    108  6.8680 -0.3010  0.4374  0.1860 -0.0733  0.0758 1.9704e-04 -3.8825e-06 3.9553e-06  0.3100  0.0000  0.0000  1.0257  26908.5      401     '1T'
    109  6.9731 -0.4477  0.4576  0.1717 -0.0740  0.0761 1.9085e-04 -3.7632e-06 3.7459e-06  0.3100  0.0000  0.0000  1.1862  25844.1      404     '1T'
    110  6.6244 -0.3086  0.4049  0.1890 -0.0734  0.0753 1.9299e-04 -3.9563e-06 4.0009e-06  0.3100  0.0000  0.0000  1.1008  25825.0      401     '1T'
    111  6.3402 -0.3064  0.3100  0.1889 -0.0705  0.0729 1.9070e-04 -4.0552e-06 4.0933e-06  0.3100  0.0000  0.0000  1.1845  25304.1      398     '1T'
    112  6.4261 -0.3068  0.3118  0.1621 -0.0705  0.0727 1.9853e-04 -4.1441e-06 4.1727e-06  0.3100  0.0000  0.0000  1.0328  25915.9      399     '1T'
    113  6.2896 -0.3108  0.3174  0.0699 -0.0649  0.0662 2.1139e-04 -4.2775e-06 4.3260e-06  0.3100  0.0000  0.0000  1.2458  26395.4      405     '1T'
    114  6.4537 -0.3151  0.3210  0.0986 -0.0683  0.0701 2.0567e-04 -4.3199e-06 4.3684e-06  0.3100  0.0000  0.0000  1.1652  25662.4      405     '1T'
    115  6.6230 -0.3218  0.3609  0.1179 -0.0718  0.0738 2.0066e-04 -4.2130e-06 4.2572e-06  0.3100  0.0000  0.0000  1.1723  25723.3      409     '1T'
    116  6.3193 -0.3081  0.3128  0.2082 -0.0744  0.0768 2.0070e-04 -4.3249e-06 4.3704e-06  0.3100  0.0000  0.0000  1.2268  25401.1      406     '1T'
    117  6.2447 -0.3044  0.3085  0.2257 -0.0722  0.0747 2.0762e-04 -4.4548e-06 4.4977e-06  0.3100  0.0000  0.0000  1.1046  25590.8      403     '1T'
    118  5.8850 -0.3032  0.3069  0.2386 -0.0720  0.0746 2.0503e-04 -4.5406e-06 4.5690e-06  0.3100  0.0000  0.0000  1.1591  25086.9      403     '1T'
    119  6.1962 -0.3061  0.3105  0.2092 -0.0722  0.0745 2.0965e-04 -4.4950e-06 4.5394e-06  0.3100  0.0000  0.0000  1.2301  25858.2      408     '1T'
    120  5.5795 -0.2581  0.3070  0.1226 -0.0620  0.0638 2.1971e-04 -4.5605e-06 4.5800e-06  0.3100  0.0000  0.0000  1.1831  25712.5      403     '1T'
    121  6.0231 -0.3111  0.3154  0.1880 -0.0708  0.0738 2.0520e-04 -4.6368e-06 4.6830e-06  0.3100  0.0000  0.0000  1.1686  25268.2      409     '1T'
    122  5.2764 -0.2207  0.2686  0.1394 -0.0611  0.0633 2.0889e-04 -4.8107e-06 4.9222e-06  0.3100  0.0000  0.0000  1.2868  25206.1      406     '1T'
    123  5.1358 -0.2154  0.2190  0.1823 -0.0630  0.0653 2.1509e-04 -5.0334e-06 5.1392e-06  0.3100  0.0000  0.0000  1.2209  24990.1      400     '1T'
    124  5.1096 -0.2174  0.2222  0.1367 -0.0611  0.0631 2.2128e-04 -5.1083e-06 5.2277e-06  0.3100  0.0000  0.0000  1.2349  25034.4      401     '1T'
    125  4.7618 -0.2071  0.2108  0.1711 -0.0598  0.0620 2.2696e-04 -5.3152e-06 5.4226e-06  0.3100  0.0000  0.0000  1.1736  24947.9      401     '1T'
    126  4.9102 -0.2112  0.2155  0.1944 -0.0636  0.0657 2.4060e-04 -5.6626e-06 5.7802e-06  0.3100  0.0000  0.0000  1.1094  24753.5      404     '1T'
    127  5.2186 -0.2217  0.2312  0.2189 -0.0689  0.0713 2.4965e-04 -5.9937e-06 6.1322e-06  0.3100  0.0000  0.0000  1.2010  24400.0      404     '1T'
    128  4.9468 -0.2220  0.2265  0.1294 -0.0641  0.0668 2.8314e-04 -7.0479e-06 7.2003e-06  0.3100  0.0000  0.0000  1.2912  24582.3      412     '1T'
    129  4.8318 -0.2220  0.2262  0.1698 -0.0702  0.0735 3.5950e-04 -9.4319e-06 9.6144e-06  0.3100  0.0000  0.0000  1.4302  24533.6      407     '1T'
    130  4.3984 -0.2119  0.2266  0.1497 -0.0708  0.0745 4.0551e-04 -1.1408e-05 1.2353e-05  0.3100  0.0000  0.0000  1.2887  24385.6      422     '1T'
    131  4.0805 -0.1846  0.1878  0.0452 -0.0452  0.0736 5.2548e-04 -1.7454e-05 1.7252e-05  0.3100  0.0000  0.0000  1.5087  24144.3      435     '1T'
    132  4.2668 -0.1896  0.2655  0.2004 -0.0883  0.0964 5.0324e-04 -1.7991e-05 1.8092e-05  0.3100  0.0000  0.0000  1.5106  24275.0      443     '1T'
    133  4.0120 -0.1881  0.1882  0.2727 -0.0896  0.0988 5.2060e-04 -1.9210e-05 1.9498e-05  0.3100  0.0000  0.0000  2.3351  26807.1      444     '1T'
    134  3.0491 -0.1064  0.1064  0.1740 -0.0415  0.0415 5.8415e-04 -1.5786e-05 1.5786e-05  0.3100  0.0000  0.0000  3.3745  26088.2      444     '1T'
    135  0.7436 -0.0361  0.0372  0.0606 -0.0111  0.0125 1.1670e-03 -1.1919e-04 1.3517e-04  0.3100  0.0000  0.0000  1.4571   6553.7      411     '1T'
    136  7.8555 -0.1855  0.1855  2.5401 -0.1393  0.1393 1.1205e-04 -2.2270e-06 2.2270e-06  0.3100  0.0000  0.0000  3.8393  25336.5      397     '1T'
    137  5.3529 -0.1453  0.3506  1.1032 -0.0987  0.1031 1.4658e-04 -3.5336e-06 3.5508e-06  0.3100  0.0000  0.0000  1.6363  25006.6      341     '1T'
    138  5.0118 -0.1290  0.1296  0.9923 -0.0823  0.0855 1.9148e-04 -4.1519e-06 4.1729e-06  0.3100  0.0000  0.0000  1.4858  30829.6      365     '1T'
    139  4.9362 -0.1440  0.1449  0.8556 -0.0813  0.0846 1.6612e-04 -3.7775e-06 3.8035e-06  0.3100  0.0000  0.0000  1.2469  25587.5      335     '1T'
    140  4.6754 -0.1372  0.1377  0.9044 -0.0824  0.0859 1.6946e-04 -3.9710e-06 3.9991e-06  0.3100  0.0000  0.0000  1.3825  26380.7      330     '1T'
    141  4.6782 -0.1275  0.1279  0.8174 -0.0724  0.0753 2.0870e-04 -4.4240e-06 4.4597e-06  0.3100  0.0000  0.0000  1.2002  31000.0      353     '1T'
    142  4.5620 -0.1247  0.1253  0.6989 -0.0626  0.0647 2.3087e-04 -4.5064e-06 4.5393e-06  0.3100  0.0000  0.0000  1.2317  33223.0      355     '1T'
    143  4.7002 -0.1227  0.1235  0.7552 -0.0656  0.0678 2.3498e-04 -4.6152e-06 4.6499e-06  0.3100  0.0000  0.0000  1.2477  33903.2      358     '1T'
    144  4.6631 -0.1136  0.1140  0.7992 -0.0638  0.0660 2.6993e-04 -5.0934e-06 5.1265e-06  0.3100  0.0000  0.0000  1.1184  39430.0      373     '1T'
    145  4.5228 -0.1096  0.1103  0.7342 -0.0578  0.0598 2.9421e-04 -5.2374e-06 5.2550e-06  0.3100  0.0000  0.0000  1.2386  41766.8      379     '1T'
    146  4.6301 -0.1091  0.1096  0.7963 -0.0606  0.0626 2.9145e-04 -5.2402e-06 5.2642e-06  0.3100  0.0000  0.0000  1.2045  42263.3      379     '1T'
    147  4.6905 -0.1053  0.1055  0.7325 -0.0560  0.0576 3.2317e-04 -5.4500e-06 5.4853e-06  0.3100  0.0000  0.0000  1.1862  46400.6      386     '1T'
    148  4.8068 -0.1050  0.1052  0.7405 -0.0562  0.0579 3.2452e-04 -5.3980e-06 5.4173e-06  0.3100  0.0000  0.0000  1.3395  46945.3      389     '1T'
